product_id,product_name,product_brand,product_category,product_rating,product_review_count,product_stock,product_return_rate,product_size,product_weight,product_color,product_material,product_manufacture_date,product_expiry_date,product_shelf_life,unit_price
7302,Product D,Brand X,Electronics,4.7,309,80,0.1,Medium,1.01,Blue,Glass,2018-03-01 22:19:21,2022-12-07 09:46:30,230,90.11
4281,Product C,Brand Z,Electronics,2.1,443,39,0.46,Small,3.54,Red,Metal,2019-11-16 16:04:31,2022-10-27 18:44:43,252,638.47
3647,Product B,Brand Z,Electronics,1.1,934,52,0.22,Medium,7.1,Green,Wood,2019-07-06 22:49:11,2022-05-15 03:29:36,91,528.81
8443,Product B,Brand Y,Clothing,2.6,341,97,0.33,Large,9.04,Blue,Glass,2019-01-09 04:37:49,2023-03-18 16:33:16,158,671.77
9713,Product D,Brand Y,Electronics,1.8,336,45,0.03,Medium,1.82,White,Glass,2018-02-07 10:37:34,2023-03-22 01:33:52,289,303.11
4457,Product B,Brand Y,Groceries,1.1,892,96,0.31,Small,5.13,Red,Wood,2019-06-20 07:17:45,2022-11-12 06:53:46,341,655.27
4503,Product C,Brand Y,Electronics,2.8,646,2,0.18,Large,2.44,White,Wood,2018-07-13 13:18:25,2022-08-07 00:46:16,266,637.81
6289,Product B,Brand X,Furniture,1.3,613,67,0.26,Small,4.76,Red,Metal,2018-05-02 16:24:40,2023-11-05 08:35:36,89,583.63
8091,Product D,Brand X,Clothing,1.8,402,0,0.27,Small,4.24,White,Metal,2018-10-22 23:54:01,2023-10-26 13:43:09,30,363.53
9640,Product A,Brand Z,Groceries,4.3,724,67,0.21,Large,5.16,White,Plastic,2019-06-04 03:28:41,2023-06-22 04:46:07,337,632.39
3402,Product C,Brand X,Furniture,1.9,493,14,0.34,Medium,6.69,Red,Wood,2019-11-28 08:42:26,2022-02-19 13:18:14,51,239.24
1446,Product A,Brand Z,Electronics,2.6,52,86,0.21,Small,2.54,Green,Plastic,2018-05-18 06:50:23,2022-02-06 12:12:20,287,653.49
1168,Product B,Brand Z,Electronics,2.4,717,15,0.37,Medium,6.69,Blue,Glass,2019-11-11 15:34:29,2023-05-01 15:57:04,193,558.09
8109,Product D,Brand X,Groceries,1.2,290,86,0.1,Small,6.84,White,Metal,2019-04-13 01:07:08,2022-03-10 19:32:51,46,25.63
1141,Product C,Brand Y,Electronics,1.8,819,72,0.04,Small,2.01,Black,Plastic,2018-09-04 14:58:43,2023-12-03 22:49:52,84,19.45
280,Product C,Brand Z,Furniture,3.1,110,83,0.36,Small,1.65,Blue,Metal,2019-04-30 03:10:33,2023-03-23 23:32:55,87,578.25
4063,Product D,Brand Y,Furniture,1.9,820,68,0.03,Small,0.29,Red,Plastic,2018-04-06 23:52:36,2023-07-09 22:33:55,173,296.12
1872,Product B,Brand X,Furniture,1.5,324,94,0.2,Large,3.14,Black,Glass,2019-02-11 23:39:40,2023-09-09 15:37:40,68,530.11
9558,Product C,Brand Z,Furniture,4.0,376,52,0.38,Small,2.52,Green,Plastic,2018-09-04 03:28:32,2022-12-27 15:06:58,327,479.13
1121,Product D,Brand Y,Electronics,2.9,365,49,0.11,Large,5.28,White,Wood,2018-12-20 07:45:07,2023-02-18 11:53:36,171,302.17
5285,Product A,Brand Y,Clothing,2.1,714,1,0.2,Large,4.61,Blue,Wood,2019-08-23 17:42:55,2022-01-30 22:08:25,62,323.97
4674,Product A,Brand X,Clothing,1.0,634,77,0.4,Large,2.21,Green,Wood,2018-02-19 12:02:35,2023-04-24 17:37:45,182,139.63
5007,Product D,Brand X,Toys,3.0,783,61,0.44,Small,0.2,Green,Plastic,2019-04-13 11:26:31,2022-08-16 06:43:07,78,149.37
4766,Product A,Brand Y,Furniture,4.3,73,22,0.33,Small,4.38,Green,Glass,2018-10-13 11:30:44,2023-01-29 08:28:57,260,583.33
966,Product A,Brand Y,Electronics,1.8,408,66,0.21,Medium,3.37,Blue,Plastic,2018-02-06 01:16:49,2022-10-19 17:27:16,165,716.32
2161,Product C,Brand Z,Clothing,2.0,831,56,0.09,Large,8.77,Red,Metal,2018-03-18 03:34:11,2022-11-25 15:26:25,252,340.55
1666,Product C,Brand Z,Clothing,3.9,903,72,0.46,Large,4.81,Red,Glass,2019-10-01 03:05:22,2022-06-25 09:53:18,194,374.53
9537,Product A,Brand X,Toys,3.7,580,50,0.09,Large,3.59,White,Plastic,2018-01-05 04:54:00,2022-02-21 21:54:47,116,122.86
149,Product A,Brand Z,Clothing,2.2,773,77,0.11,Large,8.66,Black,Plastic,2019-11-27 05:14:45,2022-05-26 00:16:55,148,388.75
3137,Product D,Brand Z,Toys,2.4,870,47,0.49,Small,2.2,Green,Metal,2018-07-04 06:55:00,2023-10-20 11:54:23,132,994.61
3172,Product A,Brand Y,Groceries,1.7,721,84,0.15,Small,7.13,Green,Glass,2018-06-15 10:07:59,2023-12-15 04:32:08,263,122.14
1910,Product B,Brand X,Groceries,1.3,82,71,0.49,Small,9.71,Green,Metal,2019-01-28 10:21:09,2022-10-14 13:52:07,150,727.23
3034,Product D,Brand Z,Electronics,3.4,189,92,0.2,Small,8.27,White,Plastic,2019-01-04 21:31:46,2022-05-09 10:22:15,117,983.18
1251,Product C,Brand X,Electronics,2.4,870,12,0.08,Small,3.12,White,Metal,2018-09-05 17:29:11,2022-11-23 22:41:24,8,490.03
6232,Product B,Brand X,Clothing,4.7,849,3,0.32,Medium,4.82,White,Metal,2018-06-09 10:28:09,2023-09-25 09:05:04,22,681.75
8767,Product D,Brand Y,Clothing,3.4,438,51,0.17,Medium,1.89,Red,Glass,2018-01-12 07:31:42,2022-11-16 07:26:06,220,867.71
3498,Product B,Brand Z,Groceries,4.1,928,3,0.5,Large,0.63,Red,Metal,2019-07-30 21:16:33,2022-06-23 10:32:52,321,51.95
4311,Product D,Brand Y,Furniture,4.0,309,74,0.12,Small,6.26,Green,Wood,2019-07-24 03:28:39,2023-01-13 06:33:07,300,398.78
9579,Product C,Brand X,Groceries,1.6,187,29,0.45,Medium,0.35,Black,Wood,2019-09-16 21:19:32,2022-07-12 11:02:32,125,772.79
5095,Product C,Brand X,Toys,2.1,447,88,0.02,Small,8.09,Red,Wood,2019-08-13 18:00:01,2022-10-27 16:09:44,315,544.74
317,Product B,Brand Y,Toys,4.2,515,58,0.02,Large,0.87,Green,Metal,2018-03-18 18:05:34,2022-06-18 14:40:29,325,730.21
1885,Product C,Brand X,Toys,4.9,503,21,0.18,Large,8.55,Blue,Plastic,2019-05-05 15:54:01,2023-05-25 00:36:57,189,583.54
7642,Product D,Brand Z,Clothing,1.8,926,64,0.11,Medium,7.34,White,Wood,2018-08-01 14:33:38,2023-05-03 03:29:04,360,464.55
4718,Product D,Brand Z,Toys,1.5,929,75,0.43,Large,0.31,Black,Wood,2019-11-27 17:54:33,2023-07-07 03:07:13,142,973.1
7728,Product B,Brand Y,Toys,1.8,413,71,0.15,Medium,4.82,Red,Plastic,2019-09-17 19:44:10,2023-05-08 22:58:27,2,354.25
9402,Product A,Brand Y,Furniture,4.7,181,30,0.06,Small,3.08,Green,Plastic,2019-12-11 18:44:36,2022-12-01 19:07:56,87,492.78
5173,Product B,Brand X,Toys,3.0,533,17,0.22,Small,0.98,Red,Glass,2018-06-10 00:55:46,2023-11-10 07:25:21,331,578.28
4771,Product B,Brand Z,Clothing,3.4,565,25,0.45,Medium,9.32,Blue,Plastic,2018-01-09 11:18:24,2023-07-19 19:22:03,292,956.62
4999,Product D,Brand Z,Furniture,3.4,31,90,0.23,Medium,4.34,Black,Glass,2019-10-29 20:47:41,2022-11-12 06:11:00,315,436.81
3786,Product C,Brand Z,Toys,4.1,423,93,0.26,Small,8.3,Green,Plastic,2019-12-03 18:40:47,2022-03-08 19:10:47,12,792.99
7706,Product A,Brand Z,Furniture,4.1,674,66,0.23,Small,0.75,Blue,Metal,2018-11-14 08:09:53,2023-08-04 09:18:11,323,25.38
8804,Product C,Brand Z,Electronics,4.4,987,94,0.2,Small,4.52,Green,Glass,2018-03-10 14:48:39,2022-08-20 15:53:12,93,822.7
9731,Product D,Brand Y,Clothing,4.4,717,31,0.42,Medium,3.76,Black,Plastic,2019-08-18 17:08:45,2023-06-06 01:39:08,108,599.3
4680,Product C,Brand Y,Electronics,3.1,788,18,0.1,Medium,9.11,White,Metal,2018-03-24 16:12:50,2023-05-20 01:51:37,227,782.33
7334,Product D,Brand Y,Clothing,1.8,479,88,0.02,Small,1.86,Green,Plastic,2018-09-30 04:43:36,2023-01-23 14:28:08,208,126.12
5282,Product B,Brand X,Furniture,4.2,332,34,0.35,Medium,0.32,Red,Plastic,2019-02-13 11:05:09,2023-12-09 10:06:40,40,528.77
5245,Product A,Brand Z,Clothing,2.1,476,7,0.02,Small,5.93,Green,Wood,2019-05-31 00:08:28,2022-09-20 20:42:58,282,593.59
9718,Product A,Brand Y,Groceries,4.1,443,89,0.22,Small,9.45,Black,Metal,2019-08-13 04:39:00,2022-11-26 16:34:20,247,877.56
488,Product C,Brand Z,Toys,3.4,959,20,0.28,Medium,3.48,Green,Metal,2018-01-29 13:32:30,2023-08-28 10:12:02,34,86.43
6885,Product C,Brand Z,Furniture,3.9,644,56,0.07,Large,9.04,White,Metal,2018-08-15 19:50:30,2023-04-14 13:51:32,215,361.99
1055,Product D,Brand X,Groceries,2.2,547,82,0.25,Medium,9.53,Blue,Plastic,2018-02-16 14:07:27,2023-02-03 23:56:54,15,392.08
9273,Product B,Brand X,Toys,2.0,857,46,0.24,Small,0.9,White,Glass,2019-04-13 07:24:51,2023-08-31 16:17:23,115,639.66
8324,Product A,Brand X,Groceries,1.7,568,80,0.1,Small,8.4,Green,Wood,2019-11-06 04:38:50,2022-09-15 23:09:39,11,349.45
9873,Product C,Brand Z,Toys,3.5,220,80,0.25,Small,6.43,Red,Plastic,2018-11-01 18:05:21,2023-04-01 06:02:29,168,44.13
6068,Product B,Brand Z,Electronics,1.2,895,16,0.43,Small,4.93,White,Wood,2019-06-14 05:04:53,2023-02-16 07:21:25,84,388.22
3114,Product A,Brand Y,Groceries,2.3,144,11,0.01,Medium,4.89,Green,Glass,2019-10-29 10:40:19,2023-08-19 00:54:38,236,367.41
4609,Product C,Brand Y,Furniture,4.1,189,86,0.46,Medium,1.79,Black,Glass,2018-08-16 10:49:22,2023-12-02 12:30:44,176,117.32
1468,Product D,Brand X,Groceries,4.9,947,19,0.07,Medium,4.1,Red,Metal,2018-03-30 02:50:14,2023-05-30 23:59:06,17,269.35
9553,Product B,Brand X,Toys,2.2,404,42,0.49,Large,6.2,White,Wood,2019-03-07 09:48:26,2023-09-13 18:07:39,7,358.82
604,Product A,Brand Z,Groceries,3.8,441,98,0.08,Medium,7.38,Blue,Glass,2019-08-30 05:05:17,2022-09-09 18:09:06,244,662.25
6770,Product D,Brand X,Groceries,1.8,237,15,0.06,Large,0.93,Blue,Glass,2018-12-03 18:39:50,2023-07-06 18:20:13,238,72.97
2861,Product D,Brand Y,Groceries,2.0,977,64,0.33,Large,9.27,Red,Metal,2018-09-24 08:51:42,2023-11-04 16:51:04,124,715.6
196,Product D,Brand Z,Toys,4.9,901,5,0.13,Medium,5.89,Green,Metal,2018-03-31 03:34:00,2022-06-24 17:33:40,327,840.34
7378,Product D,Brand X,Clothing,4.9,53,69,0.11,Medium,0.55,White,Glass,2018-08-05 23:23:19,2023-03-10 09:06:43,298,852.86
3251,Product B,Brand X,Groceries,2.8,689,55,0.26,Large,1.09,White,Metal,2019-06-08 08:13:31,2023-05-28 07:01:29,146,989.05
5258,Product C,Brand Y,Groceries,1.1,605,98,0.24,Large,1.13,White,Glass,2018-09-19 01:07:04,2023-10-04 20:56:33,11,811.96
2501,Product A,Brand X,Groceries,2.1,340,10,0.33,Medium,7.32,Blue,Plastic,2018-11-01 02:12:41,2023-10-13 06:51:30,68,936.27
6156,Product A,Brand Z,Furniture,1.3,491,87,0.25,Large,6.97,Green,Plastic,2018-05-07 13:47:16,2023-06-09 23:46:17,9,887.9
5096,Product C,Brand Y,Electronics,2.5,446,98,0.25,Small,1.13,White,Metal,2019-06-21 19:22:53,2022-05-10 00:45:31,168,404.7
4242,Product D,Brand Y,Toys,4.8,962,94,0.07,Large,9.95,Green,Plastic,2018-08-07 00:17:55,2022-03-07 11:07:15,140,535.79
8120,Product C,Brand X,Electronics,1.4,712,52,0.41,Medium,3.49,Black,Plastic,2019-06-06 06:21:26,2022-02-07 15:45:53,181,739.32
2833,Product D,Brand X,Toys,1.6,583,73,0.31,Large,0.43,Red,Glass,2018-11-29 15:13:26,2023-02-07 22:20:41,230,177.91
4356,Product C,Brand X,Clothing,4.5,858,91,0.22,Medium,2.78,Red,Metal,2019-11-08 20:27:49,2022-01-25 03:45:42,141,660.79
6705,Product B,Brand X,Electronics,2.5,263,55,0.48,Small,7.95,Black,Wood,2019-03-27 10:05:10,2023-04-19 14:47:07,150,634.6
2918,Product C,Brand Y,Clothing,1.8,440,54,0.14,Medium,4.97,White,Glass,2018-07-06 17:50:16,2023-10-22 09:56:59,97,252.1
6556,Product A,Brand Y,Clothing,1.4,660,14,0.07,Medium,2.85,White,Wood,2018-09-12 18:17:10,2022-03-19 07:28:20,284,184.98
1562,Product B,Brand X,Toys,3.1,981,91,0.12,Large,1.96,White,Glass,2019-07-22 20:09:04,2023-01-13 21:01:59,92,738.2
6395,Product D,Brand Y,Furniture,1.5,10,33,0.18,Medium,7.63,Green,Glass,2019-07-01 13:27:06,2022-04-11 04:05:47,262,364.39
8420,Product B,Brand Y,Clothing,1.7,491,53,0.46,Medium,6.36,Blue,Plastic,2018-11-22 03:57:24,2022-03-31 17:36:22,308,305.66
7096,Product C,Brand X,Toys,2.9,668,86,0.12,Medium,9.64,Black,Glass,2019-03-16 23:10:13,2023-06-02 18:57:13,140,439.92
9276,Product A,Brand Y,Clothing,4.2,747,14,0.26,Small,9.66,Blue,Metal,2018-08-09 22:09:30,2023-05-16 06:23:16,213,437.57
4066,Product C,Brand Z,Toys,4.8,234,87,0.45,Small,2.79,Blue,Plastic,2019-10-04 00:46:22,2023-11-24 15:35:14,306,382.03
7468,Product C,Brand X,Furniture,2.5,283,87,0.24,Small,1.96,Black,Glass,2019-04-29 06:22:34,2023-04-13 10:11:02,211,362.32
5254,Product A,Brand Y,Furniture,2.3,261,35,0.1,Small,1.75,Green,Metal,2019-05-09 21:52:14,2022-04-23 08:04:52,244,234.77
8957,Product D,Brand Z,Clothing,1.6,579,80,0.38,Small,5.17,Black,Metal,2018-08-01 20:18:20,2023-09-17 09:48:59,74,541.27
9618,Product D,Brand Y,Furniture,2.8,851,69,0.15,Medium,4.56,Black,Wood,2018-02-02 01:55:54,2023-10-06 10:53:29,65,471.29
5756,Product B,Brand Y,Toys,1.4,40,2,0.47,Medium,3.16,Blue,Glass,2019-09-19 21:07:03,2022-02-28 16:45:51,195,529.87
464,Product B,Brand X,Toys,1.6,574,55,0.16,Large,8.51,White,Metal,2019-12-27 12:52:59,2022-04-18 11:56:55,110,244.36
3330,Product B,Brand X,Groceries,2.5,68,18,0.39,Large,8.08,Green,Glass,2018-01-31 15:56:41,2023-06-22 19:31:34,212,995.17
7796,Product D,Brand X,Toys,1.6,537,60,0.37,Medium,2.32,Green,Glass,2019-11-06 21:15:28,2022-12-04 14:09:53,350,739.52
4545,Product C,Brand X,Furniture,4.5,359,45,0.45,Small,8.75,Black,Wood,2018-02-12 21:24:36,2023-06-20 14:22:24,52,785.7
5875,Product C,Brand Y,Furniture,4.3,600,33,0.45,Large,3.6,Green,Wood,2018-04-13 04:16:48,2022-04-07 20:18:24,277,48.03
7584,Product C,Brand Z,Clothing,3.3,875,26,0.08,Small,8.77,White,Glass,2019-06-05 15:54:34,2023-07-15 17:50:15,28,351.63
6428,Product C,Brand Y,Groceries,4.6,875,46,0.05,Small,1.39,Green,Wood,2018-11-16 08:35:59,2023-06-03 21:56:21,334,517.52
5360,Product A,Brand X,Toys,4.0,925,66,0.09,Small,3.76,White,Metal,2019-03-25 07:01:43,2023-12-16 12:37:14,84,802.65
2741,Product C,Brand X,Clothing,4.5,277,74,0.39,Medium,1.24,Red,Plastic,2018-01-10 22:02:00,2023-09-03 09:43:26,345,373.16
6878,Product A,Brand Y,Furniture,2.0,912,57,0.31,Large,0.11,Green,Wood,2018-06-21 19:42:42,2023-02-18 02:02:31,99,971.07
5265,Product C,Brand Y,Clothing,4.5,609,43,0.11,Medium,2.25,Black,Plastic,2018-05-27 19:35:24,2023-12-16 23:54:21,59,509.87
2551,Product D,Brand Y,Toys,1.7,957,75,0.34,Small,1.97,Green,Glass,2019-08-06 10:17:15,2022-06-07 22:25:22,189,585.49
891,Product C,Brand X,Toys,4.2,682,1,0.34,Medium,2.41,Green,Metal,2019-03-26 04:40:06,2023-05-11 14:49:57,204,19.05
6559,Product A,Brand X,Toys,4.6,748,12,0.27,Large,4.91,Blue,Metal,2018-10-19 05:47:36,2022-03-27 06:47:42,296,950.22
466,Product D,Brand X,Groceries,4.5,564,0,0.27,Small,2.62,Green,Glass,2019-08-23 01:08:01,2023-01-01 01:32:44,337,232.78
8339,Product A,Brand Z,Clothing,1.1,824,96,0.22,Medium,3.97,Black,Metal,2019-05-23 04:57:55,2023-09-30 14:56:18,172,296.18
2653,Product A,Brand Y,Furniture,3.8,914,66,0.33,Small,4.71,Red,Plastic,2018-03-25 12:28:13,2022-05-21 09:08:21,115,448.96
790,Product B,Brand X,Groceries,2.0,43,77,0.42,Large,4.5,Red,Wood,2018-07-19 10:22:42,2022-07-26 03:19:22,164,113.36
686,Product B,Brand X,Furniture,3.1,959,45,0.35,Large,1.77,Blue,Glass,2019-10-22 05:58:24,2023-01-28 21:24:19,213,150.55
3914,Product A,Brand X,Clothing,4.2,185,15,0.16,Large,3.86,White,Plastic,2018-05-22 09:20:27,2023-11-22 10:31:35,311,778.85
853,Product D,Brand Z,Clothing,2.5,783,19,0.17,Medium,5.71,Red,Metal,2019-02-24 05:26:58,2023-09-01 22:25:40,297,309.12
6146,Product A,Brand X,Electronics,3.0,870,2,0.35,Small,4.59,Red,Wood,2019-10-27 02:04:43,2023-12-18 06:25:36,193,5.96
1453,Product B,Brand Y,Electronics,4.8,442,21,0.06,Large,3.54,White,Plastic,2018-03-17 00:55:28,2022-01-20 15:50:32,73,263.0
2839,Product A,Brand Z,Toys,1.4,187,89,0.21,Large,9.33,Red,Glass,2019-01-11 09:33:50,2023-11-28 08:44:28,260,376.74
8418,Product D,Brand Y,Electronics,1.7,210,33,0.16,Small,9.52,White,Glass,2018-02-05 02:40:42,2022-05-15 20:56:06,308,917.35
4035,Product B,Brand Y,Groceries,2.8,274,54,0.2,Large,7.27,Black,Metal,2019-04-12 23:47:15,2023-03-12 21:48:40,101,817.9
1851,Product D,Brand Z,Electronics,2.5,449,69,0.09,Small,7.03,Red,Glass,2018-11-20 05:52:37,2022-12-19 07:10:18,146,193.94
2194,Product B,Brand X,Groceries,1.9,368,57,0.18,Large,6.7,Blue,Plastic,2018-10-02 17:38:16,2022-07-13 23:27:27,257,309.67
6662,Product C,Brand Z,Electronics,2.9,765,60,0.49,Large,9.4,Green,Metal,2018-06-18 23:24:05,2023-05-15 10:55:18,29,488.57
1480,Product D,Brand Y,Electronics,2.5,560,48,0.4,Small,4.61,Red,Metal,2019-08-04 01:47:01,2022-05-28 14:54:02,250,49.72
1597,Product C,Brand X,Groceries,9.9,413,80,0.3,Medium,0.84,Blue,Metal,2019-10-23 19:59:17,2022-12-19 08:04:41,180,817.76
9874,Product C,Brand X,Groceries,1.1,559,85,0.46,Medium,9.5,White,Metal,2021-09-19 02:49:51,2025-09-03 00:38:57,1445,651.55
9875,Product A,Brand Y,Furniture,4.0,843,59,0.47,Large,7.66,White,Plastic,2022-06-13 17:22:11,2025-09-09 03:08:51,1184,414.39
9876,Product A,Brand Z,Clothing,3.4,424,31,0.3,Small,3.64,Black,Plastic,2020-12-17 02:14:21,2024-08-01 19:14:58,1323,490.42
9877,Product E,Brand Y,Electronics,4.6,581,65,0.28,Small,9.1,Green,Metal,2022-04-19 11:57:22,2023-10-08 15:35:20,537,378.84
9878,Product A,Brand X,Electronics,3.8,645,16,0.26,Medium,5.25,Black,Plastic,2021-03-17 11:26:06,2025-07-17 08:31:25,1583,906.5
9879,Product B,Brand Y,Clothing,1.6,255,42,0.15,Large,7.98,White,Metal,2020-10-10 04:45:39,2021-02-22 13:41:31,135,684.67
9880,Product B,Brand Z,Groceries,2.2,52,48,0.07,Large,2.93,Black,Plastic,2022-06-18 01:10:21,2026-12-30 01:23:05,1656,105.57
9881,Product D,Brand X,Electronics,4.8,55,98,0.48,Medium,3.14,Red,Plastic,2020-10-17 18:44:24,2023-04-19 21:40:15,914,343.38
9882,Product B,Brand Z,Furniture,3.8,951,41,0.46,Medium,2.25,Blue,Metal,2021-09-10 22:10:46,2026-02-11 02:17:59,1615,317.26
9883,Product D,Brand Y,Clothing,3.2,357,55,0.31,Large,5.97,Red,Glass,2021-08-10 06:06:20,2026-01-13 15:10:50,1617,288.21
9884,Product D,Brand Y,Toys,1.9,48,49,0.27,Medium,4.93,Red,Wood,2020-04-02 16:18:26,2021-07-05 01:07:53,459,616.12
9885,Product B,Brand Z,Groceries,3.0,698,42,0.29,Large,5.4,Red,Wood,2020-09-19 07:36:59,2022-08-17 03:08:15,697,365.07
9886,Product A,Brand Z,Electronics,2.0,166,97,0.47,Medium,6.0,White,Wood,2022-05-30 11:27:39,2025-03-11 17:34:45,1016,65.66
9887,Product E,Brand X,Groceries,1.8,436,43,0.08,Medium,1.19,Red,Glass,2021-04-05 18:43:08,2025-07-24 22:58:16,1571,865.4
9888,Product A,Brand X,Groceries,1.4,207,82,0.15,Large,1.4,Green,Metal,2020-11-13 15:44:23,2024-04-27 13:48:51,1261,591.19
9889,Product A,Brand Z,Electronics,1.9,215,41,0.36,Medium,3.52,Red,Plastic,2021-01-25 09:17:07,2022-12-17 02:26:54,691,356.81
9890,Product A,Brand X,Toys,3.5,708,41,0.2,Small,7.07,Red,Metal,2020-10-09 09:02:16,2025-07-26 07:21:58,1751,170.79
9891,Product D,Brand Z,Clothing,3.1,923,92,0.2,Large,5.52,Blue,Wood,2021-10-18 20:18:11,2024-04-24 11:40:28,919,316.39
9892,Product E,Brand Z,Clothing,2.7,1,62,0.33,Small,6.7,Green,Glass,2021-08-09 12:02:41,2026-08-14 01:10:47,1831,927.9
9893,Product D,Brand Y,Clothing,3.0,505,47,0.24,Medium,3.62,Black,Metal,2021-08-30 09:36:18,2023-07-28 03:12:49,697,211.84
9894,Product B,Brand Z,Electronics,3.4,209,37,0.35,Small,0.97,Green,Metal,2020-09-28 22:22:42,2024-08-02 21:18:01,1404,520.65
9895,Product D,Brand Z,Furniture,4.9,887,22,0.27,Large,2.44,Black,Wood,2021-12-02 17:26:45,2025-04-26 16:56:55,1241,51.49
9896,Product B,Brand Y,Toys,3.6,398,73,0.15,Small,4.89,Black,Metal,2021-05-21 06:10:33,2024-09-04 11:27:52,1202,452.69
9897,Product C,Brand X,Toys,2.6,15,30,0.07,Small,4.36,White,Metal,2020-01-07 18:38:42,2020-05-07 00:31:48,121,826.28
9898,Product A,Brand Z,Toys,4.2,570,67,0.22,Medium,4.62,Black,Metal,2022-01-11 16:29:50,2026-09-20 00:44:57,1713,224.79
9899,Product D,Brand Y,Toys,1.2,682,13,0.47,Large,4.32,Red,Glass,2020-10-07 04:48:59,2025-05-01 18:56:21,1667,123.42
9900,Product B,Brand Y,Clothing,3.8,226,46,0.15,Medium,8.73,White,Glass,2022-08-27 07:30:31,2023-03-23 10:59:34,208,419.26
9901,Product E,Brand X,Toys,2.2,238,77,0.1,Large,5.17,Red,Metal,2021-04-09 20:15:55,2026-09-04 16:52:03,1974,915.87
9902,Product B,Brand Z,Furniture,5.0,779,81,0.33,Small,8.18,White,Metal,2021-08-01 14:41:05,2026-05-22 18:40:27,1755,957.04
9903,Product E,Brand X,Toys,3.8,63,55,0.5,Large,0.99,White,Metal,2021-08-14 20:32:16,2026-07-03 14:09:57,1784,123.33
9904,Product C,Brand Y,Furniture,1.3,225,94,0.3,Large,0.31,Green,Glass,2020-10-17 06:14:53,2021-06-21 01:36:26,247,266.14
9905,Product A,Brand Z,Groceries,2.5,648,55,0.23,Small,5.01,White,Plastic,2021-06-29 13:40:31,2024-03-12 10:03:36,987,227.27
9906,Product C,Brand Z,Electronics,2.2,479,81,0.16,Small,2.86,Green,Glass,2021-04-20 09:20:19,2022-05-26 03:19:57,401,77.76
9907,Product C,Brand Z,Furniture,2.7,695,84,0.38,Medium,0.23,Blue,Plastic,2022-07-14 17:14:20,2025-11-29 21:36:12,1234,149.95
9908,Product C,Brand Y,Clothing,4.3,358,68,0.36,Medium,5.57,White,Metal,2022-01-12 20:52:48,2022-10-21 07:07:34,282,520.19
9909,Product E,Brand Y,Electronics,1.3,286,93,0.32,Small,7.44,Green,Glass,2021-05-05 02:07:18,2023-01-16 06:07:55,621,293.36
9910,Product A,Brand X,Toys,2.5,723,21,0.09,Medium,0.61,White,Metal,2021-09-03 15:29:02,2024-02-09 08:10:06,889,149.99
9911,Product B,Brand Z,Electronics,3.8,178,59,0.23,Small,6.1,White,Glass,2020-09-29 07:42:44,2025-01-21 12:25:03,1575,337.36
9912,Product D,Brand X,Groceries,4.3,824,5,0.21,Small,5.37,Red,Plastic,2022-09-06 17:40:15,2026-07-07 01:16:02,1400,476.32
9913,Product A,Brand X,Clothing,1.9,588,24,0.11,Large,5.13,White,Plastic,2020-06-18 00:59:29,2021-12-18 18:13:27,548,23.63
9914,Product A,Brand Z,Furniture,2.1,173,52,0.11,Medium,7.41,Black,Metal,2021-05-27 18:51:36,2023-10-30 23:43:09,886,42.84
9915,Product B,Brand X,Electronics,4.6,986,68,0.42,Large,0.3,White,Glass,2020-06-05 07:20:09,2022-04-20 17:48:15,684,950.95
9916,Product B,Brand X,Groceries,4.2,428,51,0.36,Medium,2.68,Red,Wood,2021-03-21 03:57:41,2022-10-26 19:21:46,584,235.83
9917,Product E,Brand X,Electronics,3.2,335,71,0.08,Small,6.43,White,Wood,2022-01-31 08:31:43,2027-07-10 03:35:24,1986,329.22
9918,Product B,Brand Y,Clothing,1.5,595,30,0.3,Large,1.61,White,Glass,2022-01-08 16:22:13,2024-07-26 12:21:29,930,855.55
9919,Product B,Brand Z,Electronics,3.1,159,45,0.11,Large,8.02,Black,Plastic,2022-06-29 10:20:56,2023-08-31 19:01:08,428,745.75
9920,Product B,Brand Z,Toys,3.7,284,41,0.42,Medium,6.35,Blue,Plastic,2022-06-04 00:38:36,2022-11-23 04:23:28,172,55.6
9921,Product C,Brand X,Furniture,2.4,739,79,0.45,Medium,0.61,White,Wood,2021-10-12 15:24:56,2025-04-18 23:29:29,1284,919.12
9922,Product C,Brand Z,Electronics,2.5,969,10,0.1,Large,1.62,White,Metal,2021-06-10 18:08:33,2024-02-17 10:28:25,982,528.78
9923,Product B,Brand Y,Furniture,4.3,288,66,0.38,Medium,8.6,Blue,Wood,2020-04-09 19:22:31,2023-09-27 15:06:42,1266,298.28
9924,Product E,Brand Y,Toys,4.9,154,23,0.13,Small,7.21,Blue,Wood,2022-06-25 12:06:21,2027-08-28 05:47:13,1890,298.27
9925,Product B,Brand Y,Toys,2.2,755,35,0.01,Small,2.41,Red,Metal,2022-08-31 06:02:36,2024-10-15 20:46:13,776,300.37
9926,Product A,Brand Y,Clothing,3.0,847,63,0.22,Large,3.71,Red,Metal,2021-03-21 13:17:51,2022-04-16 04:11:21,391,556.44
9927,Product C,Brand Y,Groceries,3.3,188,92,0.11,Small,8.91,Black,Plastic,2022-08-24 01:09:15,2023-07-21 06:36:22,331,759.9
9928,Product D,Brand Z,Groceries,2.3,102,74,0.2,Large,3.55,White,Metal,2020-11-27 10:27:34,2024-04-26 04:58:54,1246,319.34
