transaction_id,transaction_date,customer_id,product_id,quantity,unit_price,discount_applied,payment_method,store_location,transaction_hour,day_of_week,week_of_year,month_of_year,total_sales,promotion_id,promotion_type,holiday_season,season,weekend
3485700,2022-04-24 16:20:53,790,6520,10,913.59,0.13,Mobile Payment,Location A,16,Wednesday,16,4,7948.23,326,,No,,Yes
8902027,2023-02-23 18:24:10,361,1513,9,945.89,0.07,Debit Card,Location C,18,Saturday,8,2,7917.1,666,Flash Sale,Yes,Summer,Yes
6729936,2023-10-22 19:35:08,901,8484,4,127.01,0.26,Debit Card,Location D,19,Saturday,42,10,375.95,382,Buy One Get One Free,,,No
4037167,2023-09-17 06:24:46,760,7691,9,777.56,0.14,Cash,Location B,6,Saturday,,9,6018.31,94,Flash Sale,Yes,,No
2592688,2023-03-03 05:21:12,226,456,2,643.61,0.07,Credit Card,,5,Friday,9,3,1197.11,78,Flash Sale,,Summer,Yes
7322889,2023-02-03 14:47:13,516,1124,7,361.52,0.3,Cash,,14,,5,2,1771.45,282,Flash Sale,Yes,Summer,
1482550,2023-01-14 18:33:21,443,5144,5,69.21,0.5,Debit Card,Location C,18,Friday,2,,173.02,508,20% Off,,Spring,Yes
4003287,2022-08-16 17:24:45,110,235,3,769.66,0.27,,Location B,17,Wednesday,33,8,1685.56,947,Flash Sale,,Spring,
6967785,2022-05-02 05:06:26,989,4507,4,593.65,0.29,Cash,,5,Sunday,18,5,,595,20% Off,,,
4296508,2023-10-11 13:40:13,78,7818,3,933.56,0.17,Cash,Location C,13,Sunday,41,10,2324.56,267,,,Summer,Yes
2102277,2022-10-19 16:44:53,310,1272,5,225.7,0.43,Credit Card,,16,Wednesday,,,643.25,45,Buy One Get One Free,No,Spring,No
6701515,2023-09-24 14:08:01,643,6545,2,,0.29,Debit Card,Location C,14,Friday,38,9,4054.58,776,,Yes,Spring,
1201336,2022-08-28 21:24:38,310,2932,4,133.22,0.19,,,21,Saturday,34,8,431.63,680,Flash Sale,Yes,Winter,
8082836,2023-08-06 07:22:32,164,1017,1,531.97,,,Location D,7,Monday,31,8,531.97,509,,,Winter,
9705346,2023-09-07 19:02:55,696,9889,8,135.24,,Debit Card,,19,Saturday,,9,1081.92,915,Flash Sale,No,,Yes
7264816,2022-09-20 11:33:54,417,2849,6,411.36,0.27,Debit Card,Location C,11,Monday,,9,1801.76,392,20% Off,Yes,Winter,Yes
1240656,2022-10-29 16:19:00,845,8811,4,632.88,0.2,Debit Card,Location C,,Thursday,43,10,2025.22,731,Flash Sale,Yes,Fall,
8884708,2022-03-31 17:24:47,472,1531,2,501.69,0.34,Credit Card,,17,Monday,13,3,662.23,649,,No,,
7639370,2023-02-17 07:05:21,798,4954,1,,0.49,Credit Card,,7,Friday,7,2,2311.41,469,,No,,No
4643626,2022-01-06 22:04:01,282,1802,9,182.92,0.11,Debit Card,Location B,,Sunday,1,1,1465.19,27,,,Fall,No
7109820,2023-06-16 08:42:07,718,9865,2,61.86,0.02,Debit Card,Location C,,Saturday,24,6,121.25,468,Buy One Get One Free,No,,
2235246,2022-05-11 11:55:44,599,1780,5,715.11,0.02,Credit Card,Location C,11,Friday,19,5,3504.04,69,,,Fall,No
3592421,2022-01-30 23:18:00,266,470,3,708.83,0.48,Credit Card,Location A,23,Tuesday,4,1,1105.77,601,,,Fall,No
6963486,2023-01-13 11:38:40,895,9939,7,645.7,0.09,Cash,Location A,11,Monday,2,1,4113.11,944,,No,Summer,No
7662904,2023-09-08 04:10:02,119,4366,9,234.21,0.46,Mobile Payment,Location B,4,,36,9,1138.26,167,Buy One Get One Free,,Spring,
5721981,2023-10-16 13:09:55,75,1918,10,707.44,0.21,Mobile Payment,Location B,13,Monday,42,10,5588.78,934,Buy One Get One Free,,Spring,Yes
7200682,2023-01-07 14:34:20,490,783,7,228.75,0.07,Credit Card,Location B,14,Tuesday,1,1,,575,Flash Sale,No,Fall,Yes
7335783,2023-03-07 20:03:12,501,6842,8,953.56,0.35,Debit Card,,20,Saturday,10,3,4958.51,940,,Yes,,No
4056052,2022-06-19 23:51:11,572,6039,9,,0.1,Mobile Payment,Location B,23,Friday,24,6,3359.39,219,Buy One Get One Free,,Summer,Yes
8154970,2023-09-20 04:56:20,793,1224,1,207.56,0.41,Mobile Payment,Location A,4,Sunday,38,9,122.46,502,Buy One Get One Free,Yes,,No
5580465,2022-10-04 14:16:45,706,7040,4,263.62,0.27,Mobile Payment,Location C,14,Saturday,40,10,769.77,939,Flash Sale,,Summer,
4658489,2023-11-14 03:01:23,425,1395,1,481.57,0.25,Cash,,3,Thursday,46,11,361.18,61,20% Off,No,Winter,
3858472,2023-08-08 18:07:09,24,8437,1,456.98,0.01,,Location B,18,Tuesday,32,8,452.41,636,Buy One Get One Free,No,Winter,Yes
2819494,2022-10-29 01:42:56,703,899,6,596.58,0.33,Debit Card,Location B,1,Saturday,43,10,2398.25,456,Buy One Get One Free,,Summer,No
3691813,2022-11-02 12:02:12,422,1547,6,657.81,0.4,Debit Card,Location C,,Wednesday,44,11,2368.12,952,20% Off,,Winter,Yes
5357321,2022-11-30 16:43:56,50,6464,1,383.62,0.38,Mobile Payment,Location A,,Friday,,11,237.84,493,Buy One Get One Free,No,Fall,Yes
2739854,2022-02-24 08:01:12,381,1210,7,783.68,0.17,Cash,,8,Saturday,8,2,4553.18,194,Flash Sale,,Spring,Yes
1779746,2022-04-18 12:39:07,413,7241,10,99.18,0.44,Credit Card,Location C,12,Thursday,16,4,555.41,770,,Yes,Winter,Yes
6003581,,28,7883,6,655.59,0.35,Cash,,9,Tuesday,41,6,2556.8,385,Buy One Get One Free,Yes,Spring,Yes
6664145,2022-12-16 11:20:16,483,3327,8,282.92,0.17,Cash,,11,Saturday,50,12,,664,20% Off,Yes,Summer,Yes
9024610,2023-10-09 16:43:22,47,5321,6,795.88,0.21,Cash,Location D,16,Tuesday,41,10,3772.47,329,20% Off,No,Winter,
5813004,2023-09-25 07:44:40,568,9884,9,,0.3,Cash,,7,Wednesday,39,9,2178.57,818,Buy One Get One Free,,Fall,No
5523529,2022-07-20 12:50:25,970,8849,2,595.12,0.12,,Location A,12,Friday,29,7,1047.41,828,,Yes,Winter,No
7491491,2022-05-17 17:20:35,468,1494,5,676.61,0.07,Debit Card,Location A,17,Wednesday,20,5,3146.24,604,Flash Sale,,Winter,No
7194411,2023-04-30 10:53:15,939,851,10,566.36,0.05,Mobile Payment,,10,,17,4,5380.42,675,Buy One Get One Free,No,Fall,No
1443141,2023-08-20 19:11:55,274,509,9,823.12,0.32,Debit Card,Location D,19,Sunday,33,8,5037.49,13,Buy One Get One Free,,Summer,No
5499822,2022-10-18 09:03:57,855,4350,5,897.13,0.12,Cash,Location C,9,Sunday,42,10,3947.37,632,Buy One Get One Free,Yes,Winter,Yes
9795547,2023-09-25 23:42:35,681,6213,1,767.61,0.08,Mobile Payment,Location D,23,Thursday,39,9,706.2,362,Flash Sale,No,,
5834707,2022-09-10 11:56:13,265,4677,5,,0.1,Credit Card,Location C,11,Sunday,36,9,708.23,541,Flash Sale,,Spring,
3827122,2022-11-16 03:17:37,333,1893,5,365.1,0.38,Mobile Payment,,3,Thursday,46,11,1131.81,21,,,,
8326012,2022-04-06 13:14:07,11,6063,9,605.22,0.36,Debit Card,Location A,13,Thursday,14,4,3486.07,706,20% Off,,Winter,No
4774069,2022-10-23 15:58:53,160,6789,10,693.21,0.03,,Location C,15,,42,10,6724.14,718,Flash Sale,,Fall,
7071433,2023-11-21 00:13:01,139,2977,10,932.51,0.47,,Location A,0,Friday,,11,4942.3,468,,No,Fall,
2556761,2023-11-24 03:55:48,231,749,8,498.13,0.39,Mobile Payment,,3,Thursday,47,11,2430.87,287,Flash Sale,No,Fall,
7500115,2022-07-08 23:50:44,460,3613,5,971.84,0.14,Debit Card,Location B,23,Tuesday,27,7,,688,20% Off,Yes,Winter,
4493427,2022-09-28 06:42:24,741,864,2,496.84,0.29,Cash,Location D,6,Tuesday,39,9,705.51,250,,No,Spring,No
2751048,2023-12-19 17:15:03,612,5455,6,542.91,0.36,Mobile Payment,Location A,17,Friday,,12,2084.77,385,,No,Spring,No
8123611,2022-02-15 12:24:40,190,1318,2,206.11,0.01,Debit Card,Location A,12,Thursday,7,2,408.1,725,Flash Sale,No,Spring,
2963548,2023-01-01 22:44:00,61,9395,9,541.16,0.39,Mobile Payment,Location D,22,Saturday,52,1,2970.97,815,20% Off,No,Summer,
7495779,2023-07-06 08:27:15,470,7448,9,,0.48,Debit Card,Location C,8,Wednesday,27,7,439.64,420,Buy One Get One Free,,Winter,No
4688292,2022-02-24 05:22:01,184,2021,6,334.89,,Debit Card,Location A,5,,8,2,2009.34,321,Flash Sale,,Summer,Yes
2626145,2022-08-22 09:07:14,503,6687,3,834.49,0.17,Mobile Payment,Location B,,Sunday,34,8,2077.88,116,Buy One Get One Free,,Fall,Yes
5555205,2023-08-26 02:26:17,801,5004,5,976.23,,Credit Card,,2,Monday,34,8,4881.15,124,20% Off,Yes,Spring,Yes
1455210,2023-07-12 14:13:27,387,1992,7,71.96,,Debit Card,Location D,14,Monday,28,7,503.72,665,Buy One Get One Free,,Spring,Yes
3002139,2022-06-28 17:46:26,834,4759,5,868.17,0.34,Mobile Payment,Location C,17,Thursday,26,6,2864.96,288,Buy One Get One Free,Yes,Fall,
8796946,2023-10-11 23:38:36,77,8819,4,617.19,0.06,Debit Card,,23,Monday,41,10,,250,Flash Sale,No,Fall,Yes
8401588,2023-09-18 01:57:14,80,2384,4,830.68,0.49,Cash,Location D,1,Saturday,38,,1694.59,662,Buy One Get One Free,,Winter,No
4171993,2023-02-08 12:12:02,203,1780,1,569.5,0.15,,Location C,12,Friday,6,2,484.07,334,Buy One Get One Free,Yes,,No
5889727,2023-02-25 02:09:27,716,786,1,860.75,0.11,Credit Card,,2,Saturday,8,2,766.07,26,Buy One Get One Free,Yes,Summer,Yes
4545967,2022-04-28 13:20:43,779,5421,2,91.29,0.4,Debit Card,Location D,13,Saturday,17,4,109.55,687,Flash Sale,Yes,,
8986502,2022-05-09 03:46:54,480,8687,3,368.19,0.48,Credit Card,,3,,19,5,574.38,12,20% Off,,Summer,No
4158383,2022-09-29 11:12:32,691,2067,3,838.27,0.21,Cash,Location B,11,,39,9,1986.7,905,20% Off,Yes,Winter,
4264625,2022-04-27 15:21:21,876,8403,4,784.91,0.36,Cash,Location D,15,Monday,17,4,,511,Buy One Get One Free,,Fall,Yes
3534094,2023-11-19 00:47:50,258,9716,5,354.0,0.08,Mobile Payment,Location B,,Tuesday,46,11,1628.4,474,,Yes,Summer,No
3312656,2022-08-06 07:50:33,983,3971,4,525.83,0.46,Cash,Location D,7,Saturday,31,8,1135.79,504,Buy One Get One Free,No,Spring,No
3430348,2023-03-14 22:32:28,202,4425,6,,0.2,,Location C,22,Thursday,11,3,,527,Buy One Get One Free,,Fall,No
4354653,2023-03-09 15:52:18,160,9096,4,628.88,0.27,Debit Card,Location D,15,Monday,10,3,1836.33,642,Flash Sale,Yes,Fall,No
4386633,2023-12-13 22:23:15,241,3745,6,780.41,0.14,Cash,Location C,,Saturday,50,12,,206,Flash Sale,No,,No
3822736,2022-05-18 17:45:54,561,6480,9,879.75,0.28,Cash,Location B,17,Monday,20,5,5700.78,296,Buy One Get One Free,No,Fall,Yes
2353061,2023-01-01 02:25:18,893,8832,7,604.38,0.28,Debit Card,,2,Wednesday,52,1,3046.08,607,Buy One Get One Free,Yes,Winter,
7792743,2023-01-06 16:14:55,493,8763,8,571.59,0.36,Debit Card,Location C,16,Tuesday,1,1,2926.54,407,Buy One Get One Free,Yes,Spring,No
1732099,2022-05-27 10:37:42,156,4697,6,129.76,0.12,Credit Card,,10,Thursday,21,5,685.13,184,Buy One Get One Free,,Spring,Yes
5228271,2022-04-25 18:08:55,466,9727,6,239.11,0.26,Mobile Payment,Location A,18,,17,4,1061.65,680,Flash Sale,No,Summer,
5069467,2023-11-03 21:58:50,745,2827,3,87.4,0.43,Credit Card,Location D,21,,44,11,149.45,167,Buy One Get One Free,,,
3491387,2023-05-03 09:52:38,689,5190,3,259.98,0.23,Cash,,9,,18,5,600.55,188,20% Off,Yes,Spring,Yes
6480479,2023-10-06 06:55:29,689,647,6,59.35,0.27,Mobile Payment,Location A,6,Monday,40,10,259.95,172,Buy One Get One Free,,Spring,Yes
5441169,2022-02-28 05:02:28,827,5654,3,207.15,0.39,Cash,,5,Wednesday,9,2,379.08,501,20% Off,Yes,Winter,No
4713804,2022-06-21 19:33:31,279,8342,3,782.03,0.23,Cash,Location B,19,Sunday,25,6,1806.49,833,Flash Sale,Yes,Winter,Yes
5168353,2022-08-16 06:54:41,602,3348,3,74.21,0.35,Cash,Location D,6,Friday,33,8,144.71,336,,Yes,,
6232295,2023-04-15 15:30:07,96,7929,8,348.74,0.02,Debit Card,Location C,15,Saturday,15,4,2734.12,977,20% Off,No,Spring,Yes
8920221,2023-05-19 08:05:29,873,3287,8,605.58,0.07,Cash,,8,Sunday,20,5,4505.52,673,20% Off,No,Fall,
2601643,2023-08-28 22:04:22,119,6566,8,678.62,0.3,Cash,Location D,22,Thursday,35,8,3800.27,917,,No,Summer,No
8740934,2022-10-16 13:44:04,972,882,4,318.89,0.19,Credit Card,Location C,13,Sunday,41,10,,553,20% Off,,Spring,Yes
5959320,2022-11-01 11:24:38,110,908,1,373.15,0.18,Credit Card,Location B,11,Saturday,44,,305.98,317,Flash Sale,Yes,Winter,No
3443410,2022-03-08 08:25:10,185,7543,8,508.31,0.32,Credit Card,Location C,8,Thursday,10,3,2765.21,1000,20% Off,Yes,Summer,
5002138,2023-08-20 04:28:53,614,780,1,777.06,0.1,Credit Card,Location C,,Sunday,33,8,699.35,739,Buy One Get One Free,Yes,Fall,No
5674933,2023-06-07 06:13:16,288,4905,6,508.4,0.31,Debit Card,Location C,6,,23,6,2104.78,335,Flash Sale,No,,Yes
7290420,2022-09-28 03:20:40,932,324,4,867.79,0.27,Cash,Location B,3,Tuesday,39,9,2533.95,33,20% Off,Yes,Fall,No
9122732,2022-06-04 08:14:05,234,7316,2,252.95,0.38,Credit Card,Location B,8,Thursday,22,6,313.66,92,20% Off,,Spring,
8635656,2023-11-02 09:09:32,72,7194,6,978.02,0.1,Mobile Payment,,9,,44,11,5281.31,632,Buy One Get One Free,Yes,Spring,
5789120,2022-12-21 12:42:35,700,9614,7,498.14,0.29,Mobile Payment,Location A,,Thursday,51,12,2475.76,996,Flash Sale,,,Yes
5944245,2023-11-27 03:20:18,756,548,5,742.19,0.05,Mobile Payment,Location A,3,Tuesday,48,,3525.4,155,Flash Sale,,,No
6273360,2022-09-20 17:27:42,263,3417,4,644.39,0.33,Credit Card,Location B,17,Monday,38,9,1726.97,563,20% Off,No,Fall,Yes
3190563,,353,7828,5,23.35,0.33,,,18,Thursday,23,7,78.22,237,Flash Sale,No,Fall,
6853927,2023-09-27 03:58:05,386,9616,1,468.87,0.37,Credit Card,Location D,3,Tuesday,39,9,,359,Buy One Get One Free,,Winter,
9980933,2022-06-14 14:05:31,920,3206,1,471.29,0.03,Cash,,14,,24,6,457.15,153,Buy One Get One Free,No,Winter,No
9980934,2022-07-05 02:39:03,184,1738,9,875.69,0.16,,Location A,2,Sunday,27,7,6620.22,95,20% Off,No,Spring,
9980935,2023-04-13 08:53:26,149,7721,1,548.78,0.09,Mobile Payment,,8,Sunday,15,4,499.39,134,,,Winter,
9980936,2022-04-25 06:06:26,761,7999,7,913.25,,Debit Card,,6,Monday,17,4,,415,Buy One Get One Free,,Summer,Yes
9980937,2023-08-01 14:03:11,434,8346,6,,0.42,Mobile Payment,Location D,14,Tuesday,31,8,3512.14,243,,Yes,Summer,No
9980938,2022-12-14 13:21:06,823,5325,1,863.78,0.1,Mobile Payment,Location A,13,Wednesday,50,12,777.4,149,Buy One Get One Free,,Winter,
9980939,2022-09-19 11:19:01,730,6972,2,174.47,0.13,Mobile Payment,Location C,11,Monday,38,9,303.58,633,,No,,Yes
9980940,2023-06-03 10:59:47,643,7374,7,505.65,0.08,Debit Card,Location D,10,Saturday,22,6,3256.39,374,,,Spring,
9980941,2023-05-14 13:57:09,830,634,4,,0.16,Mobile Payment,Location B,13,Wednesday,19,5,3295.88,88,Buy One Get One Free,Yes,Winter,
9980942,2023-08-11 11:58:59,896,556,2,684.96,0.14,Mobile Payment,Location C,11,Wednesday,32,8,1178.13,913,Buy One Get One Free,No,Fall,No
9980943,2023-04-05 18:11:17,257,9292,4,,0.46,Debit Card,Location D,18,Tuesday,14,4,404.39,333,Buy One Get One Free,No,Fall,No
9980944,2022-12-21 22:45:20,945,3945,6,199.02,0.14,Credit Card,Location C,22,Sunday,,12,1026.94,179,,Yes,Winter,
9980945,2022-01-10 09:54:55,661,8364,4,359.48,0.17,Debit Card,Location B,9,Thursday,2,1,1193.47,910,,Yes,,No
9980946,2023-10-07 07:24:15,467,7732,4,818.58,0.0,Cash,Location D,7,Wednesday,40,10,3274.32,499,20% Off,No,Fall,
9980947,2023-07-09 14:48:18,672,8828,1,45.88,0.13,Debit Card,Location C,14,Friday,27,7,39.92,859,Flash Sale,,Summer,No
9980948,2023-11-04 12:00:55,287,8743,2,555.25,0.37,Mobile Payment,,12,Monday,44,11,699.62,631,20% Off,No,,Yes
9980949,2023-12-20 11:28:26,201,4612,4,791.69,0.47,,Location A,11,Tuesday,,12,1678.38,411,Buy One Get One Free,,Summer,
9980950,2023-09-12 22:19:30,388,3340,4,127.52,0.33,Credit Card,Location B,22,Sunday,37,9,341.75,407,Buy One Get One Free,Yes,Summer,
9980951,,263,7400,2,220.78,0.3,Credit Card,,13,Monday,24,8,309.09,850,20% Off,,Spring,No
9980952,2022-02-10 08:36:39,67,6334,2,695.62,0.25,Debit Card,,8,Monday,6,2,1043.43,346,20% Off,,Fall,Yes
9980953,2022-07-15 14:05:46,368,447,1,746.16,0.25,,Location A,14,Wednesday,28,7,559.62,277,,No,,
9980954,2022-10-29 21:53:23,357,8394,9,393.57,0.29,,Location D,21,Sunday,43,10,2514.91,69,20% Off,,Fall,No
9980955,2022-09-18 03:47:04,747,4175,2,463.07,0.04,Credit Card,,3,Tuesday,37,9,889.09,788,,Yes,,Yes
9980956,2022-03-02 03:40:29,757,4770,7,865.07,0.21,,Location D,3,Sunday,9,,4783.84,723,Flash Sale,,Winter,Yes
9980957,2023-09-07 10:51:44,689,1694,10,150.13,0.34,,,10,Saturday,36,9,990.86,308,20% Off,,Summer,Yes
9980958,2022-06-22 02:41:44,930,2931,2,605.25,0.08,Mobile Payment,,2,Monday,25,6,1113.66,708,,,Winter,
9980959,2023-05-28 18:39:51,613,6316,4,75.57,0.17,Credit Card,Location C,18,Sunday,,5,250.89,872,Buy One Get One Free,No,Spring,
9980960,2022-08-22 09:11:40,176,4975,4,625.46,0.13,Credit Card,,9,Friday,34,8,2176.6,513,Flash Sale,Yes,Summer,
9980961,2023-10-09 00:35:55,634,892,8,979.77,0.46,Mobile Payment,,,Saturday,41,10,4232.61,935,Buy One Get One Free,Yes,Spring,No
9980962,2022-03-07 02:09:55,415,3697,4,299.65,0.11,Debit Card,Location D,2,Tuesday,10,3,1066.75,250,Buy One Get One Free,,Fall,Yes
9980963,2023-12-25 09:57:30,896,2642,6,945.4,0.22,Mobile Payment,,9,Saturday,52,12,4424.47,246,,,Spring,Yes
9980964,2023-05-10 23:19:34,83,716,2,171.3,0.38,Credit Card,Location A,23,Saturday,19,5,212.41,965,20% Off,,Winter,No
9980965,2023-07-24 13:09:03,521,5546,10,66.56,0.31,Cash,Location C,13,Saturday,30,7,459.26,623,,,Fall,
9980966,2023-03-12 01:29:01,239,8394,10,126.28,0.46,Cash,Location A,1,Tuesday,10,3,681.91,440,Buy One Get One Free,,Fall,
9980967,2023-07-25 00:07:24,545,2976,4,887.71,0.03,Credit Card,Location D,0,Monday,30,7,3444.31,67,Flash Sale,,,Yes
9980968,2022-07-08 14:52:42,896,9016,7,338.8,0.22,,Location C,14,Thursday,27,7,1849.85,281,Buy One Get One Free,,Spring,No
9980969,2023-11-25 02:27:28,350,8664,7,729.16,0.08,,Location C,2,Saturday,47,11,4695.79,921,Flash Sale,No,Winter,Yes
9980970,2023-05-23 23:23:19,372,8079,1,150.56,0.13,Mobile Payment,Location C,23,Friday,21,5,,263,Buy One Get One Free,Yes,Winter,
9980971,2022-11-04 09:35:34,45,6463,7,506.92,0.28,Mobile Payment,Location C,9,Tuesday,44,11,2554.88,175,,,Fall,No
9980972,2022-05-05 06:14:27,603,690,2,823.03,0.36,Mobile Payment,Location D,6,Friday,18,5,1053.48,897,Buy One Get One Free,Yes,,No
9980973,2022-10-10 22:13:50,946,8043,6,350.06,0.14,Cash,Location A,22,,41,10,1806.31,176,Flash Sale,,,No
9980974,2023-05-24 11:14:07,299,9237,1,620.34,0.2,Credit Card,Location A,11,Monday,21,5,496.27,522,20% Off,No,Summer,No
9980975,2022-06-20 17:51:59,240,7635,4,204.01,0.39,Credit Card,Location D,17,Saturday,25,6,497.78,159,,,Fall,Yes
9980976,2022-09-17 22:51:02,859,7921,5,206.94,0.45,Mobile Payment,Location B,22,Wednesday,37,9,569.09,719,20% Off,No,Summer,
9980977,2022-10-16 18:26:00,982,904,4,572.6,0.1,Credit Card,Location A,18,Thursday,41,10,2061.36,365,Buy One Get One Free,,Spring,Yes
9980978,2023-12-26 01:43:13,262,9440,10,520.61,0.5,Mobile Payment,Location C,1,Monday,52,12,2603.05,705,Buy One Get One Free,,Winter,No
9980979,2022-02-18 19:37:05,478,9532,5,221.76,0.03,Credit Card,Location D,19,Wednesday,7,2,1075.54,301,20% Off,No,Fall,No
9980980,2022-04-21 12:08:27,257,8203,1,563.16,0.3,Mobile Payment,Location C,12,Saturday,16,4,394.21,186,Buy One Get One Free,Yes,Fall,Yes
9980981,2022-10-09 10:01:22,290,4067,8,635.2,0.24,Cash,,10,Monday,40,10,3862.02,733,20% Off,Yes,Summer,No
9980982,2023-01-11 02:59:47,919,6125,2,184.7,0.03,Debit Card,Location B,2,Monday,2,1,358.32,815,Buy One Get One Free,,Summer,No
9980983,2022-07-02 00:37:41,874,1894,5,,0.49,Credit Card,,0,Tuesday,26,7,3511.56,687,Flash Sale,,Summer,No
9980984,2022-07-15 11:42:03,377,1242,3,,0.49,,Location D,11,Wednesday,28,7,992.08,101,Flash Sale,,,Yes
9980985,2022-03-13 17:44:45,836,7164,2,808.53,0.39,Debit Card,Location C,17,Tuesday,10,3,986.41,748,Buy One Get One Free,Yes,Summer,No
9980986,2022-01-21 17:20:27,247,3190,9,261.73,0.27,Mobile Payment,Location D,17,Saturday,3,1,1719.57,859,Buy One Get One Free,,Winter,Yes
9980987,2023-10-29 10:46:16,312,4407,3,513.08,0.34,Credit Card,Location D,10,Monday,43,10,1015.9,496,Buy One Get One Free,Yes,Spring,Yes
9980988,2023-09-08 17:41:18,167,1998,7,739.2,0.03,Cash,Location D,17,,36,9,5019.17,887,20% Off,,,
9980989,2023-03-22 19:17:10,481,9588,9,945.93,0.05,Debit Card,,19,Saturday,12,3,8087.7,737,20% Off,Yes,Fall,Yes
9980990,2022-11-15 16:39:17,617,9133,6,401.1,0.34,Mobile Payment,Location A,16,Tuesday,46,11,1588.36,274,20% Off,,,No
9980991,2022-10-24 12:34:28,122,9722,2,455.74,0.21,Mobile Payment,Location A,12,Tuesday,43,10,720.07,706,Buy One Get One Free,,,Yes
9980992,2023-08-09 10:37:35,833,7291,6,486.21,0.23,,Location B,10,Thursday,32,8,2246.29,38,Flash Sale,No,Winter,No
9980993,2023-10-31 09:53:36,873,3573,6,482.37,0.24,,Location B,9,,44,10,2199.61,301,,No,,
9980994,2022-09-05 11:30:35,494,6059,5,673.63,0.32,Credit Card,,11,Thursday,36,9,2290.34,183,Flash Sale,No,Spring,Yes
9980995,2023-05-01 14:34:20,965,6115,9,261.29,0.44,Mobile Payment,Location C,,Sunday,18,5,1316.9,178,Buy One Get One Free,,,No
9980996,,247,5105,6,486.81,0.19,Mobile Payment,Location D,5,Wednesday,19,5,2365.9,516,,No,Summer,Yes
9980997,2023-07-02 09:45:25,86,7235,4,556.1,0.07,,Location A,9,Saturday,26,,2068.69,596,20% Off,,,Yes
9980998,2022-04-14 22:10:22,466,936,1,540.5,0.15,,Location A,22,Tuesday,15,4,459.43,357,20% Off,,,Yes
9980999,2023-09-15 10:32:43,519,8858,5,618.1,,Credit Card,Location C,10,Wednesday,37,,3090.5,863,Flash Sale,No,,Yes
9981000,2022-03-12 15:11:11,281,1845,4,639.11,0.29,Cash,Location B,15,Sunday,10,3,1815.07,107,,Yes,Summer,No
9981001,2023-03-05 02:55:43,108,3863,9,478.11,0.43,Mobile Payment,Location C,2,Sunday,9,3,2452.7,817,Flash Sale,Yes,Fall,Yes
9981002,2022-07-10 19:23:34,675,5406,3,529.61,0.08,Debit Card,Location D,19,Wednesday,27,7,1461.72,476,20% Off,Yes,Spring,No
9981003,2023-07-13 17:34:56,620,9546,5,110.8,0.16,Credit Card,Location D,17,,28,7,465.36,708,Flash Sale,No,Spring,Yes
9981004,2023-02-16 19:53:34,79,3669,3,248.37,0.13,,Location A,19,Friday,7,2,648.25,999,Flash Sale,Yes,Winter,
9981005,2023-10-25 22:19:44,280,2098,6,876.02,0.45,Debit Card,,22,Wednesday,43,10,2890.87,471,20% Off,Yes,Winter,
9981006,2022-07-01 02:13:15,517,8062,6,775.77,0.14,Cash,Location B,2,Friday,26,,4002.97,771,Buy One Get One Free,No,Winter,Yes
9981007,2023-01-25 12:11:18,996,739,5,793.27,0.42,Credit Card,Location B,12,Sunday,4,1,2300.48,484,Buy One Get One Free,No,Spring,Yes
9981008,2023-05-17 18:15:44,211,5821,9,109.87,0.16,,Location D,18,Thursday,20,5,830.62,412,,,Spring,No
9981009,2022-06-11 19:55:53,795,9433,7,668.19,0.27,Mobile Payment,,19,Saturday,23,6,3414.45,57,Buy One Get One Free,Yes,,No
9981010,2023-10-16 16:46:31,370,7137,10,324.12,0.26,,Location A,16,Friday,42,10,2398.49,913,,,Spring,Yes
9981011,2022-03-12 10:15:02,544,4751,5,70.41,0.25,Credit Card,,10,Tuesday,10,3,264.04,357,Flash Sale,No,Winter,No
9981012,2022-05-19 08:16:35,962,3160,8,300.1,0.27,Debit Card,Location B,8,Sunday,20,5,1752.58,550,Buy One Get One Free,,Winter,Yes
9981013,2022-01-15 08:53:41,342,3986,2,466.15,0.13,,Location D,8,Friday,2,1,,262,Buy One Get One Free,,Summer,No
9981014,2022-04-12 03:28:04,588,3389,8,208.29,0.26,Credit Card,Location B,3,Thursday,15,4,1233.08,591,Flash Sale,No,,
9981015,2023-05-20 03:38:28,187,4115,8,610.24,0.06,,Location C,3,Sunday,20,5,4589.0,110,Flash Sale,,Winter,No
9981016,2023-05-21 00:41:35,89,254,3,808.64,0.15,Cash,Location D,0,Friday,20,5,2062.03,276,Buy One Get One Free,Yes,Winter,No
9981017,2023-11-02 02:03:52,354,6222,10,446.89,0.28,,Location D,2,Thursday,44,11,3217.61,39,Flash Sale,Yes,,Yes
9981018,2023-02-23 18:00:51,316,399,4,,0.34,Cash,Location C,18,Saturday,8,2,1351.51,330,,Yes,,Yes
9981019,2023-12-05 13:33:47,532,2532,6,627.87,0.0,Credit Card,,13,Friday,49,12,,617,Buy One Get One Free,No,Fall,
9981020,2022-10-26 00:36:42,141,8979,1,304.96,0.19,Credit Card,,0,Wednesday,43,10,247.02,971,Buy One Get One Free,,Winter,
9981021,2023-01-16 16:16:00,829,6147,3,308.18,0.46,Debit Card,Location D,16,Saturday,3,1,499.25,451,Flash Sale,No,Fall,
9981022,2023-08-11 12:10:41,333,3941,9,579.42,0.21,Debit Card,Location C,12,Sunday,32,8,4119.68,266,20% Off,No,,Yes
