item_id,order_id,product_id,quantity,unit_price,discount_percent
ITEM000930,ORD00297,PROD0019,2,24762.16,10.82
ITEM000931,ORD00503,PROD0002,3,16995.17,15.53
ITEM000932,ORD00634,PROD0055,5,6558.46,14.09
ITEM000933,ORD00743,PROD0048,2,48524.49,3.16
ITEM000934,ORD00458,PROD0048,4,47234.38,34.41
ITEM000935,ORD00932,PROD0041,4,27794.29,28.86
ITEM000936,ORD00340,PROD0090,2,48277.15,39.08
ITEM000937,ORD00587,PROD0030,5,40684.76,12.45
ITEM000938,ORD00577,PROD0061,1,44048.34,19.21
ITEM000939,ORD00152,PROD0080,3,24597.93,30.13
ITEM000940,ORD00913,PROD0094,3,19539.87,9.66
ITEM000941,ORD00789,PROD0036,2,38910.19,23.69
ITEM000942,ORD00229,PROD0082,1,41259.36,24.13
ITEM000943,ORD00150,PROD0035,3,15777.0,44.16
ITEM000944,ORD00205,PROD0083,2,29919.6,6.02
ITEM000945,ORD00752,PROD0008,2,25256.05,12.41
ITEM000946,ORD00386,PROD0055,1,10291.58,14.81
ITEM000947,ORD00030,PROD0084,4,23300.48,45.49
ITEM000948,ORD00152,PROD0058,4,29732.87,37.92
ITEM000949,ORD00111,PROD0036,4,35344.21,22.67
ITEM000950,ORD00167,PROD0076,2,946.12,2.62
ITEM000951,ORD00335,PROD0071,4,15831.91,36.03
ITEM000952,ORD00564,PROD0004,4,19837.33,16.33
ITEM000953,ORD00857,PROD0098,1,16268.31,37.82
ITEM000954,ORD00041,PROD0066,1,35711.84,24.83
ITEM000955,ORD00950,PROD0009,2,26186.75,47.01
ITEM000956,ORD00241,PROD0012,3,16974.09,20.63
ITEM000957,ORD00769,PROD0009,4,3201.31,20.82
ITEM000958,ORD00809,PROD0051,2,4564.74,10.36
ITEM000959,ORD00163,PROD0015,3,2920.06,34.18
ITEM000960,ORD00025,PROD0007,2,2204.58,37.93
ITEM000961,ORD00973,PROD0020,2,16215.22,37.8
ITEM000962,ORD00687,PROD0051,1,14553.01,1.18
ITEM000963,ORD00732,PROD0090,4,2102.49,29.48
ITEM000964,ORD00214,PROD0030,5,17534.14,4.03
ITEM000965,ORD00903,PROD0048,5,8292.54,10.64
ITEM000966,ORD00550,PROD0001,5,27857.51,25.54
ITEM000967,ORD00164,PROD0026,5,9869.04,44.9
ITEM000968,ORD00403,PROD0016,3,22332.62,48.39
ITEM000969,ORD00688,PROD0066,4,5723.41,19.37
ITEM000970,ORD00110,PROD0096,2,28553.33,37.36
ITEM000971,ORD00853,PROD0089,2,40911.23,18.05
ITEM000972,ORD00056,PROD0083,2,44230.58,12.62
ITEM000973,ORD00524,PROD0004,-3,41496.4,43.02
ITEM000974,ORD00212,PROD0064,4,22948.43,19.54
ITEM000975,ORD00772,PROD0022,4,29877.34,39.75
ITEM000976,ORD00684,PROD0032,1,44232.18,42.63
ITEM000977,ORD00635,PROD0007,1,46514.96,15.17
ITEM000978,ORD00391,PROD0094,5,4951.91,18.4
ITEM000979,ORD00662,PROD0025,4,18703.77,14.0
ITEM000980,ORD00670,PROD0003,3,44936.23,15.1
ITEM000981,ORD00270,PROD0059,2,31871.82,47.62
ITEM000982,ORD00812,PROD0004,4,5718.08,36.24
ITEM000983,ORD00467,PROD0075,5,1225.69,28.16
ITEM000984,ORD00065,PROD0094,2,19937.19,18.87
ITEM000985,ORD00039,PROD0064,4,20679.97,48.65
ITEM000986,ORD00591,PROD0006,1,43831.15,35.5
ITEM000987,ORD00737,PROD0062,2,1318.2,13.6
ITEM000988,ORD00893,PROD0025,2,40536.66,49.79
ITEM000989,ORD00046,PROD0073,4,35177.05,39.6
ITEM000990,ORD00733,PROD0096,1,4511.96,18.36
ITEM000991,ORD00841,PROD0061,5,32964.21,18.56
ITEM000992,ORD00565,PROD0070,2,32001.78,20.35
ITEM000993,ORD00595,PROD0052,3,17437.11,14.62
ITEM000994,ORD00834,PROD0087,4,20450.51,48.07
ITEM000995,ORD00089,PROD0078,3,16706.92,17.93
ITEM000996,ORD00478,PROD0058,5,8297.38,2.14
ITEM000997,ORD00519,PROD0081,2,27056.53,41.6
ITEM000998,ORD00164,PROD0074,2,39634.66,41.23
ITEM000999,ORD00406,PROD0011,4,49526.15,27.2
ITEM001000,ORD00533,PROD0014,-5,46731.81,33.23
ITEM001001,ORD00169,PROD0095,2,39407.44,24.46
ITEM001002,ORD00334,PROD0094,3,19808.53,32.84
ITEM001003,ORD00403,PROD0029,5,20459.12,37.58
ITEM001004,ORD00109,PROD0029,4,34727.75,37.67
ITEM001005,ORD00734,PROD0001,5,24810.63,45.79
ITEM001006,ORD00712,PROD0040,2,15212.59,10.46
ITEM001007,ORD00654,PROD0013,-2,1651.76,6.05
ITEM001008,ORD00191,PROD0100,1,22684.71,5.95
ITEM001009,ORD00968,PROD0046,-4,29918.29,17.16
ITEM001010,ORD00384,PROD0027,3,29525.57,23.92
ITEM001011,ORD00630,PROD0076,1,48852.97,25.0
ITEM001012,ORD00360,PROD0004,3,43072.63,19.19
ITEM001013,ORD00552,PROD0099,1,29397.52,44.03
ITEM001014,ORD00972,PROD0088,4,19060.37,48.14
ITEM001015,ORD00778,PROD0012,4,4693.24,12.27
ITEM001016,ORD00851,PROD0092,1,37477.71,12.07
ITEM001017,ORD00481,PROD0005,3,38880.47,42.73
ITEM001018,ORD00222,PROD0079,4,34222.81,29.67
ITEM001019,ORD00692,PROD0100,1,22277.06,25.1
ITEM001020,ORD00475,PROD0036,5,46256.53,32.69
ITEM001021,ORD00050,PROD0033,5,25885.14,8.7
ITEM001022,ORD00463,PROD0038,2,30095.91,21.34
ITEM001023,ORD00704,PROD0020,1,24363.75,0.28
ITEM001024,ORD00795,PROD0096,2,2289.35,9.13
ITEM001025,ORD00349,PROD0088,5,11513.75,22.23
ITEM001026,ORD00718,PROD0015,1,6686.75,48.94
ITEM001027,ORD00620,PROD0073,1,18397.11,34.95
ITEM001028,ORD00022,PROD0091,5,18477.59,27.17
ITEM001029,ORD00429,PROD0061,1,27908.35,21.11
ITEM001030,ORD00067,PROD0012,3,33268.65,23.73
ITEM001031,ORD00520,PROD0032,2,8183.57,28.52
ITEM001032,ORD00681,PROD0026,4,27341.35,27.87
ITEM001033,ORD00490,PROD0009,2,5880.91,1.99
ITEM001034,ORD00208,PROD0019,3,35103.55,0.56
ITEM001035,ORD00062,PROD0066,1,33328.97,29.28
ITEM001036,ORD00010,PROD0039,2,12259.44,24.02
ITEM001037,ORD00219,PROD0025,4,10784.71,8.62
ITEM001038,ORD00567,PROD0082,5,3638.84,33.35
ITEM001039,ORD00879,PROD0066,2,3492.9,25.67
ITEM001040,ORD00075,PROD0073,2,37695.35,41.99
ITEM001041,ORD00371,PROD0029,3,37643.31,2.15
ITEM001042,ORD00329,PROD0100,-4,33615.63,46.54
ITEM001043,ORD00401,PROD0058,5,11313.58,45.38
ITEM001044,ORD00491,PROD0079,5,32337.44,37.77
ITEM001045,ORD00162,PROD0031,5,24906.96,3.75
ITEM001046,ORD00615,PROD0004,4,4333.65,44.58
ITEM001047,ORD00150,PROD0099,1,19724.04,23.23
ITEM001048,ORD00827,PROD0044,3,30304.26,45.97
ITEM001049,ORD00876,PROD0061,5,37895.14,41.98
ITEM001050,ORD00604,PROD0089,5,30299.72,33.05
ITEM001051,ORD00588,PROD0018,4,34602.06,48.76
ITEM001052,ORD00546,PROD0067,5,12654.49,13.41
ITEM001053,ORD00278,PROD0037,5,15721.28,45.29
ITEM001054,ORD00929,PROD0031,5,48619.8,9.59
ITEM001055,ORD00344,PROD0067,4,29928.25,33.48
ITEM001056,ORD00193,PROD0099,5,7049.96,38.5
ITEM001057,ORD00303,PROD0025,3,27689.87,10.22
ITEM001058,ORD00474,PROD0075,5,36257.18,43.81
ITEM001059,ORD00654,PROD0032,2,31708.87,16.87
ITEM001060,ORD00909,PROD0083,4,19642.35,35.85
ITEM001061,ORD00955,PROD0073,4,7402.36,30.3
ITEM001062,ORD00259,PROD0016,4,49194.99,0.16
ITEM001063,ORD00194,PROD0033,4,49543.6,29.18
ITEM001064,ORD00284,PROD0066,5,13358.49,49.08
ITEM001065,ORD00644,PROD0063,5,21914.89,15.66
ITEM001066,ORD00144,PROD0024,1,40084.86,2.73
ITEM001067,ORD00868,PROD0009,3,26807.61,6.37
ITEM001068,ORD00099,PROD0096,4,44576.45,28.33
ITEM001069,ORD00011,PROD0015,3,36006.64,14.21
ITEM001070,ORD00247,PROD0030,2,28573.79,13.34
ITEM001071,ORD00566,PROD0046,2,27730.14,15.84
ITEM001072,ORD00226,PROD0022,4,30853.2,47.72
ITEM001073,ORD00094,PROD0074,5,13559.49,24.31
ITEM001074,ORD00098,PROD0032,4,23029.38,8.28
ITEM001075,ORD00178,PROD0029,3,12014.66,15.42
ITEM001076,ORD00594,PROD0077,4,11685.82,42.36
ITEM001077,ORD00419,PROD0092,4,36984.3,19.22
ITEM001078,ORD00630,PROD0097,-4,38276.29,10.26
ITEM001079,ORD00690,PROD0063,4,26244.38,16.1
ITEM001080,ORD00512,PROD0065,5,22165.25,10.27
ITEM001081,ORD00148,PROD0091,1,34976.55,18.88
ITEM001082,ORD00807,PROD0052,2,17727.95,13.71
ITEM001083,ORD00733,PROD0038,2,43898.76,48.03
ITEM001084,ORD00703,PROD0073,2,3328.28,35.65
ITEM001085,ORD00023,PROD0050,5,19110.45,24.55
ITEM001086,ORD00742,PROD0058,4,12820.79,11.43
ITEM001087,ORD00376,PROD0034,4,11034.92,29.27
ITEM001088,ORD00530,PROD0077,5,42310.54,48.96
ITEM001089,ORD00374,PROD0007,2,45800.91,4.62
ITEM001090,ORD00713,PROD0071,1,26310.17,12.76
ITEM001091,ORD00153,PROD0038,2,13997.82,45.8
ITEM001092,ORD00235,PROD0053,3,3432.27,43.59
ITEM001093,ORD00636,PROD0007,5,39234.72,47.69
ITEM001094,ORD00965,PROD0095,2,23565.39,21.16
ITEM001095,ORD00172,PROD0031,1,9849.71,35.63
ITEM001096,ORD00069,PROD0099,1,39178.87,26.7
ITEM001097,ORD00798,PROD0060,5,36188.1,7.64
ITEM001098,ORD00955,PROD0024,2,16341.35,8.59
ITEM001099,ORD00279,PROD0066,1,44752.43,19.69
ITEM001100,ORD00172,PROD0007,4,6701.32,43.08
ITEM001101,ORD00855,PROD0048,5,23174.02,22.75
ITEM001102,ORD00728,PROD0015,2,30339.94,2.11
ITEM001103,ORD00387,PROD0018,1,26491.76,24.5
ITEM001104,ORD00773,PROD0051,5,20254.53,26.25
ITEM001105,ORD00986,PROD0083,5,30315.31,35.92
ITEM001106,ORD00768,PROD0052,3,20443.15,25.16
ITEM001107,ORD00512,PROD0017,1,30029.93,18.38
ITEM001108,ORD00306,PROD0015,5,19190.36,14.98
ITEM001109,ORD00025,PROD0041,4,900.47,21.78
ITEM001110,ORD00654,PROD0097,2,29562.45,37.94
ITEM001111,ORD00144,PROD0084,3,7201.53,45.03
ITEM001112,ORD00926,PROD0057,3,23370.82,23.26
ITEM001113,ORD00904,PROD0027,4,47984.96,12.27
ITEM001114,ORD00150,PROD0082,1,2750.66,23.25
ITEM001115,ORD00396,PROD0084,4,14768.16,41.05
ITEM001116,ORD00565,PROD0062,1,43444.59,23.97
ITEM001117,ORD00361,PROD0043,2,25385.21,0.55
ITEM001118,ORD00104,PROD0019,5,1331.71,10.93
ITEM001119,ORD00534,PROD0048,1,16768.64,30.65
ITEM001120,ORD00356,PROD0080,3,2640.73,25.85
ITEM001121,ORD00127,PROD0057,4,25747.18,33.32
ITEM001122,ORD00562,PROD0094,5,49932.36,7.67
ITEM001123,ORD00845,PROD0049,3,22049.09,36.13
ITEM001124,ORD00274,PROD0019,2,9897.08,30.84
ITEM001125,ORD00283,PROD0051,2,15215.22,47.68
ITEM001126,ORD00200,PROD0054,5,39993.64,44.16
ITEM001127,ORD00438,PROD0071,5,45811.96,0.03
ITEM001128,ORD00068,PROD0021,1,24184.96,3.3
ITEM001129,ORD00480,PROD0022,4,33503.92,40.58
ITEM001130,ORD00351,PROD0079,3,47787.85,12.9
ITEM001131,ORD00572,PROD0071,3,16394.0,7.78
ITEM001132,ORD00699,PROD0092,5,14020.33,29.69
ITEM001133,ORD00919,PROD0032,2,21750.28,13.61
ITEM001134,ORD00963,PROD0066,3,36241.41,20.24
ITEM001135,ORD00975,PROD0076,3,12956.35,41.2
ITEM001136,ORD00569,PROD0029,2,12512.03,45.26
ITEM001137,ORD00949,PROD0013,5,20690.99,19.99
ITEM001138,ORD00581,PROD0043,3,8206.03,24.06
ITEM001139,ORD00951,PROD0085,1,46313.61,2.85
ITEM001140,ORD00416,PROD0056,2,48920.1,16.69
ITEM001141,ORD00380,PROD0016,3,43967.38,24.59
ITEM001142,ORD00982,PROD0051,5,21562.27,11.76
ITEM001143,ORD00250,PROD0079,2,29939.31,29.67
ITEM001144,ORD00874,PROD0011,1,39830.1,0.42
ITEM001145,ORD00554,PROD0055,4,46725.28,39.68
ITEM001146,ORD00715,PROD0083,2,204.15,8.88
ITEM001147,ORD00137,PROD0038,3,45912.37,35.0
ITEM001148,ORD00683,PROD0074,1,44654.7,16.51
ITEM001149,ORD00040,PROD0075,1,30756.73,41.07
ITEM001150,ORD00197,PROD0022,4,24568.97,13.37
ITEM001151,ORD00299,PROD0079,5,30675.57,6.93
ITEM001152,ORD00474,PROD0078,3,38826.15,25.74
ITEM001153,ORD00509,PROD0078,2,1698.48,42.61
ITEM001154,ORD00681,PROD0021,4,18001.72,25.44
ITEM001155,ORD00301,PROD0084,4,46531.81,39.71
ITEM001156,ORD00868,PROD0040,3,23118.21,35.16
ITEM001157,ORD00038,PROD0011,1,5974.14,5.38
ITEM001158,ORD00460,PROD0017,2,14195.52,16.64
ITEM001159,ORD00328,PROD0075,2,21823.21,6.13
ITEM001160,ORD00660,PROD0086,5,15197.05,35.46
ITEM001161,ORD00918,PROD0061,1,19600.63,17.25
ITEM001162,ORD00051,PROD0005,3,40644.69,23.18
ITEM001163,ORD00990,PROD0051,3,40807.48,37.26
ITEM001164,ORD00725,PROD0055,3,37600.55,43.41
ITEM001165,ORD00189,PROD0001,2,20848.47,24.34
ITEM001166,ORD00343,PROD0019,1,12077.17,30.2
ITEM001167,ORD00981,PROD0036,2,20951.72,38.54
ITEM001168,ORD00647,PROD0047,3,18713.89,0.14
ITEM001169,ORD00495,PROD0099,5,7475.51,34.02
ITEM001170,ORD00879,PROD0095,5,19595.44,26.44
ITEM001171,ORD00605,PROD0079,5,38508.62,36.56
ITEM001172,ORD00041,PROD0059,5,26985.73,37.79
ITEM001173,ORD00046,PROD0037,-3,29507.08,48.25
ITEM001174,ORD00065,PROD0061,4,45713.85,30.44
ITEM001175,ORD00237,PROD0041,5,13308.56,44.58
ITEM001176,ORD00873,PROD0005,2,29020.23,19.74
ITEM001177,ORD00005,PROD0068,2,47605.23,22.46
ITEM001178,ORD00407,PROD0001,4,3897.68,40.16
ITEM001179,ORD00549,PROD0070,-4,43440.44,36.64
ITEM001180,ORD00786,PROD0082,3,33199.38,24.83
ITEM001181,ORD00595,PROD0028,5,14449.1,5.79
ITEM001182,ORD00241,PROD0050,5,8944.11,32.81
ITEM001183,ORD00015,PROD0088,4,32377.46,47.33
ITEM001184,ORD00022,PROD0013,2,36577.73,8.45
ITEM001185,ORD00300,PROD0086,3,45307.13,10.2
ITEM001186,ORD00168,PROD0047,1,14510.05,49.89
ITEM001187,ORD00709,PROD0071,1,7862.87,6.07
ITEM001188,ORD00960,PROD0001,2,38539.94,37.92
ITEM001189,ORD00277,PROD0023,1,16942.74,25.02
ITEM001190,ORD00856,PROD0100,5,6192.67,33.4
ITEM001191,ORD00285,PROD0011,3,17726.68,19.39
ITEM001192,ORD00194,PROD0070,3,45554.9,31.02
ITEM001193,ORD00993,PROD0099,1,8198.38,17.11
ITEM001194,ORD00535,PROD0089,5,49556.57,37.87
ITEM001195,ORD00360,PROD0004,3,39654.0,21.62
ITEM001196,ORD00827,PROD0066,4,9588.17,31.87
ITEM001197,ORD00793,PROD0076,1,37258.1,41.73
ITEM001198,ORD00957,PROD0100,4,22946.87,16.11
ITEM001199,ORD00378,PROD0026,1,9485.22,28.55
ITEM001200,ORD00018,PROD0086,3,20835.13,41.88
ITEM001201,ORD00993,PROD0041,4,42166.82,29.73
ITEM001202,ORD00575,PROD0099,1,23724.15,27.68
ITEM001203,ORD00565,PROD0093,3,40560.38,39.31
ITEM001204,ORD00654,PROD0041,2,41126.01,14.67
ITEM001205,ORD00880,PROD0014,1,33274.7,49.92
ITEM001206,ORD00713,PROD0034,4,14105.34,42.49
ITEM001207,ORD00077,PROD0068,3,15488.42,14.99
ITEM001208,ORD00024,PROD0004,3,35618.84,43.48
ITEM001209,ORD00954,PROD0068,5,5096.12,5.67
ITEM001210,ORD00999,PROD0034,3,6273.98,28.82
ITEM001211,ORD00597,PROD0011,2,15643.28,38.03
ITEM001212,ORD00773,PROD0070,1,27491.93,28.87
ITEM001213,ORD00708,PROD0070,3,32929.2,5.02
ITEM001214,ORD00414,PROD0097,1,43910.42,4.65
ITEM001215,ORD00342,PROD0035,1,4806.32,47.23
ITEM001216,ORD00005,PROD0014,4,40494.08,20.3
ITEM001217,ORD00110,PROD0034,2,28103.4,39.71
ITEM001218,ORD00084,PROD0043,2,45916.34,35.03
ITEM001219,ORD00107,PROD0081,1,36464.56,6.33
ITEM001220,ORD00756,PROD0088,5,20454.73,34.07
ITEM001221,ORD00897,PROD0035,5,38835.49,9.38
ITEM001222,ORD00561,PROD0031,1,30701.57,19.42
ITEM001223,ORD00845,PROD0068,3,20285.58,29.54
ITEM001224,ORD00933,PROD0075,3,30857.6,44.48
ITEM001225,ORD00724,PROD0054,3,24934.09,48.89
ITEM001226,ORD00416,PROD0076,2,34595.87,28.83
ITEM001227,ORD00834,PROD0083,5,33584.09,6.62
ITEM001228,ORD00042,PROD0030,2,36589.5,34.2
ITEM001229,ORD00137,PROD0028,3,28771.28,32.59
ITEM001230,ORD00735,PROD0015,1,17133.71,22.35
ITEM001231,ORD00151,PROD0093,1,16323.07,20.56
ITEM001232,ORD00676,PROD0067,3,10157.29,31.75
ITEM001233,ORD00212,PROD0050,3,33326.26,47.34
ITEM001234,ORD00249,PROD0063,4,21928.8,12.61
ITEM001235,ORD00444,PROD0060,2,44457.94,2.98
ITEM001236,ORD00470,PROD0068,3,5609.78,14.36
ITEM001237,ORD00291,PROD0036,2,787.0,39.28
ITEM001238,ORD00543,PROD0009,5,15229.46,11.22
ITEM001239,ORD00206,PROD0089,3,48179.06,13.48
ITEM001240,ORD00492,PROD0029,4,955.57,11.72
ITEM001241,ORD00498,PROD0050,2,27632.15,32.09
ITEM001242,ORD00149,PROD0015,3,26149.21,34.5
ITEM001243,ORD00279,PROD0085,5,37345.51,1.01
ITEM001244,ORD00581,PROD0014,2,12679.73,12.21
ITEM001245,ORD00981,PROD0086,5,28763.24,46.22
ITEM001246,ORD00944,PROD0024,4,268.2,47.93
ITEM001247,ORD00336,PROD0099,5,17130.68,24.05
ITEM001248,ORD00192,PROD0014,3,21299.95,34.8
ITEM001249,ORD00279,PROD0076,2,33524.83,48.03
ITEM001250,ORD00579,PROD0073,3,23645.54,9.81
ITEM001251,ORD00251,PROD0042,1,17908.34,37.95
ITEM001252,ORD00546,PROD0043,4,47879.34,0.82
ITEM001253,ORD00079,PROD0014,5,11642.09,43.33
ITEM001254,ORD00210,PROD0060,4,36956.91,5.13
ITEM001255,ORD01000,PROD0071,4,11114.53,10.73
ITEM001256,ORD00380,PROD0013,1,45918.35,20.46
ITEM001257,ORD00288,PROD0083,5,44665.83,4.67
ITEM001258,ORD00946,PROD0031,5,40290.25,39.55
ITEM001259,ORD00550,PROD0096,2,34480.94,27.05
ITEM001260,ORD00674,PROD0097,1,24528.52,49.61
ITEM001261,ORD00815,PROD0053,3,25234.65,11.47
ITEM001262,ORD00590,PROD0036,1,17513.04,17.84
ITEM001263,ORD00464,PROD0072,-2,4965.81,31.36
ITEM001264,ORD00022,PROD0086,3,41133.47,11.71
ITEM001265,ORD00047,PROD0094,2,10532.64,6.63
ITEM001266,ORD00472,PROD0008,4,6812.3,5.89
ITEM001267,ORD00935,PROD0093,2,37853.81,38.05
ITEM001268,ORD00855,PROD0088,4,3257.07,45.06
ITEM001269,ORD00486,PROD0049,1,1852.96,8.75
ITEM001270,ORD00864,PROD0054,1,7960.96,3.66
ITEM001271,ORD00426,PROD0014,4,40648.72,13.31
ITEM001272,ORD00533,PROD0092,5,26590.2,45.05
ITEM001273,ORD00606,PROD0075,3,7954.12,49.86
ITEM001274,ORD00546,PROD0085,5,22508.02,8.61
ITEM001275,ORD00857,PROD0057,3,30353.44,46.31
ITEM001276,ORD00818,PROD0099,1,14847.16,38.63
ITEM001277,ORD00477,PROD0012,5,34756.43,45.04
ITEM001278,ORD00236,PROD0095,5,5746.93,23.97
ITEM001279,ORD00932,PROD0084,5,40853.55,2.64
ITEM001280,ORD00185,PROD0069,2,12100.1,2.54
ITEM001281,ORD00879,PROD0078,5,12150.59,27.61
ITEM001282,ORD00348,PROD0068,5,13130.9,27.45
ITEM001283,ORD00848,PROD0023,1,42527.23,10.27
ITEM001284,ORD00823,PROD0029,1,31279.52,3.57
ITEM001285,ORD00739,PROD0082,5,38030.97,23.04
ITEM001286,ORD00698,PROD0036,-3,38297.42,39.0
ITEM001287,ORD00794,PROD0086,1,36182.19,4.18
ITEM001288,ORD00169,PROD0097,5,34429.02,24.04
ITEM001289,ORD00825,PROD0013,4,26997.66,18.58
ITEM001290,ORD00807,PROD0081,-5,7573.79,17.67
ITEM001291,ORD00389,PROD0087,1,25250.6,14.49
ITEM001292,ORD00300,PROD0034,2,40657.02,30.02
ITEM001293,ORD00591,PROD0070,4,26158.89,38.4
ITEM001294,ORD00155,PROD0023,3,39436.66,15.71
ITEM001295,ORD00481,PROD0006,5,1409.94,29.96
ITEM001296,ORD00003,PROD0085,3,18957.0,31.83
ITEM001297,ORD00091,PROD0047,5,7582.93,18.89
ITEM001298,ORD00126,PROD0031,4,13543.52,11.39
ITEM001299,ORD00330,PROD0048,1,41096.75,39.26
ITEM001300,ORD00385,PROD0094,1,2064.86,23.49
ITEM001301,ORD00417,PROD0027,2,42815.68,27.91
ITEM001302,ORD00633,PROD0046,1,38952.83,47.66
ITEM001303,ORD00877,PROD0068,2,3129.52,40.1
ITEM001304,ORD00951,PROD0016,4,26475.93,44.51
ITEM001305,ORD00938,PROD0068,1,36690.92,48.11
ITEM001306,ORD00660,PROD0023,5,24972.52,46.54
ITEM001307,ORD00529,PROD0025,4,9465.43,32.39
ITEM001308,ORD00410,PROD0035,2,3369.97,34.83
ITEM001309,ORD00634,PROD0087,3,26134.0,32.26
ITEM001310,ORD00683,PROD0094,3,8013.78,12.14
ITEM001311,ORD00430,PROD0097,2,36288.9,26.42
ITEM001312,ORD00220,PROD0014,3,12667.31,23.1
ITEM001313,ORD00042,PROD0050,3,31618.45,7.83
ITEM001314,ORD00969,PROD0097,3,43327.05,2.12
ITEM001315,ORD00413,PROD0030,3,34190.85,14.69
ITEM001316,ORD00983,PROD0094,1,23544.62,15.39
ITEM001317,ORD00812,PROD0036,3,48002.59,26.52
ITEM001318,ORD00939,PROD0003,2,18481.75,27.8
ITEM001319,ORD00513,PROD0067,2,13844.12,36.27
ITEM001320,ORD00138,PROD0060,5,3170.35,34.41
ITEM001321,ORD00039,PROD0038,1,14639.67,10.23
ITEM001322,ORD00222,PROD0027,3,26358.01,29.36
ITEM001323,ORD00905,PROD0091,1,11171.75,7.07
ITEM001324,ORD00105,PROD0012,1,22791.72,23.32
ITEM001325,ORD00900,PROD0016,5,48781.95,12.05
ITEM001326,ORD00094,PROD0081,2,6821.88,32.2
ITEM001327,ORD00232,PROD0006,4,36195.7,47.81
ITEM001328,ORD00941,PROD0097,5,24883.65,48.09
ITEM001329,ORD00399,PROD0013,4,42933.09,38.95
ITEM001330,ORD00738,PROD0068,-1,9322.96,41.02
ITEM001331,ORD00831,PROD0004,5,38953.79,5.6
ITEM001332,ORD00131,PROD0077,5,12294.85,18.86
ITEM001333,ORD00484,PROD0082,4,14254.09,48.95
ITEM001334,ORD00123,PROD0093,4,44125.84,34.01
ITEM001335,ORD00402,PROD0048,5,6782.92,2.9
ITEM001336,ORD00319,PROD0078,1,43555.0,31.96
ITEM001337,ORD00589,PROD0037,1,11369.62,19.85
ITEM001338,ORD00489,PROD0044,1,37850.41,20.36
ITEM001339,ORD00175,PROD0093,2,30367.76,25.29
ITEM001340,ORD00076,PROD0031,4,16950.96,3.84
ITEM001341,ORD00262,PROD0005,3,26851.64,47.03
ITEM001342,ORD00044,PROD0047,1,16940.84,24.62
ITEM001343,ORD00405,PROD0055,4,37213.48,25.97
ITEM001344,ORD00099,PROD0015,2,42342.19,46.94
ITEM001345,ORD00967,PROD0025,1,10238.79,19.53
ITEM001346,ORD00906,PROD0078,1,38160.54,19.31
ITEM001347,ORD00702,PROD0059,1,37283.55,5.0
ITEM001348,ORD00180,PROD0099,2,17092.62,2.6
ITEM001349,ORD00441,PROD0066,5,28644.87,24.27
ITEM001350,ORD00868,PROD0063,4,32243.13,7.13
ITEM001351,ORD00216,PROD0068,3,48160.14,5.79
ITEM001352,ORD00312,PROD0071,1,49258.83,39.01
ITEM001353,ORD00351,PROD0039,2,33388.63,27.51
ITEM001354,ORD00916,PROD0068,2,10676.84,32.26
ITEM001355,ORD00630,PROD0093,1,33384.58,22.58
ITEM001356,ORD00711,PROD0003,5,25419.23,49.66
ITEM001357,ORD00595,PROD0091,1,14359.64,9.09
ITEM001358,ORD00017,PROD0092,4,29186.67,8.28
ITEM001359,ORD00775,PROD0077,5,31335.53,38.33
ITEM001360,ORD00587,PROD0049,3,32123.29,37.97
ITEM001361,ORD00764,PROD0094,4,26158.4,7.26
ITEM001362,ORD00803,PROD0047,5,47601.56,12.41
ITEM001363,ORD00339,PROD0073,1,38637.75,44.37
ITEM001364,ORD00584,PROD0080,2,44537.93,5.42
ITEM001365,ORD00860,PROD0100,2,7150.48,48.46
ITEM001366,ORD00414,PROD0073,5,2833.15,31.11
ITEM001367,ORD00024,PROD0072,4,32047.95,22.86
ITEM001368,ORD00428,PROD0004,4,10873.75,28.08
ITEM001369,ORD00742,PROD0030,5,16356.33,33.13
ITEM001370,ORD00930,PROD0047,2,26058.41,32.86
ITEM001371,ORD00575,PROD0097,1,49048.74,41.4
ITEM001372,ORD00919,PROD0045,4,5978.48,7.12
ITEM001373,ORD00712,PROD0073,5,1594.0,40.23
ITEM001374,ORD00803,PROD0019,4,18000.24,33.83
ITEM001375,ORD00445,PROD0085,3,27575.64,28.65
ITEM001376,ORD00353,PROD0053,1,10909.94,28.09
ITEM001377,ORD00829,PROD0055,1,34314.99,7.29
ITEM001378,ORD00195,PROD0068,3,49025.66,37.52
ITEM001379,ORD00258,PROD0025,3,7532.71,29.38
ITEM001380,ORD00792,PROD0040,5,44959.8,42.73
ITEM001381,ORD00853,PROD0022,4,148.81,33.39
ITEM001382,ORD00527,PROD0056,5,44273.17,3.13
ITEM001383,ORD00057,PROD0015,4,3845.33,33.42
ITEM001384,ORD00834,PROD0079,3,41183.91,1.27
ITEM001385,ORD00969,PROD0009,4,30642.17,13.96
ITEM001386,ORD00301,PROD0081,5,36912.74,2.72
ITEM001387,ORD00418,PROD0100,2,26138.21,43.59
ITEM001388,ORD00973,PROD0057,4,2609.93,18.42
ITEM001389,ORD00653,PROD0036,-3,24813.91,22.13
ITEM001390,ORD00289,PROD0051,2,47152.25,44.27
ITEM001391,ORD00744,PROD0052,4,29855.97,17.23
ITEM001392,ORD00569,PROD0012,4,41317.7,46.14
ITEM001393,ORD00946,PROD0007,2,46631.01,3.34
ITEM001394,ORD00797,PROD0034,1,26246.67,26.68
