order_id,customer_id,order_date,status,region_code
ORD00776,CUST0427,2025-07-20 01:21:00,PLACED,WEST
ORD00777,CUST0378,2025-10-24 19:46:35,DELIVERED,NORTH
ORD00778,CUST0303,2026-01-07 19:59:43,CANCELLED,SOUTH
ORD00779,CUST0217,2025-10-23 10:35:04,DELIVERED,WEST
ORD00780,CUST0319,2026-04-26 20:22:28,CANCELLED,NORTH
ORD00781,CUST0241,2025-06-26 14:14:32,SHIPPED,EAST
ORD00782,CUST0367,2025-12-03 14:08:56,DELIVERED,WEST
ORD00783,CUST0345,2025-12-01 23:23:50,CANCELLED,SOUTH
ORD00784,CUST0384,2025-02-14 21:30:08,SHIPPED,SOUTH
ORD00785,CUST0407,2025-08-01 15:19:15,SHIPPED,NORTH
ORD00786,CUST0134,2025-07-02 21:10:11,RETURNED,NORTH
ORD00787,CUST0059,2025-11-13 07:07:35,SHIPPED,WEST
ORD00788,CUST0182,2026-01-29 01:49:56,RETURNED,EAST
ORD00789,CUST0448,2025-09-21 19:42:06,PLACED,WEST
ORD00790,CUST0387,2025-02-26 03:50:39,RETURNED,NORTH
ORD00791,,2025-02-23 05:40:07,SHIPPED,EAST
ORD00792,CUST0227,2026-01-26 16:31:46,PLACED,SOUTH
ORD00793,CUST0071,2025-03-04 06:28:26,PLACED,SOUTH
ORD00794,CUST0147,2025-09-16 05:05:17,DELIVERED,WEST
ORD00795,CUST0078,2026-01-21 16:26:50,SHIPPED,SOUTH
ORD00796,CUST0210,2026-04-05 14:54:33,DELIVERED,NORTH
ORD00797,CUST0368,2026-02-17 16:04:05,DELIVERED,EAST
ORD00798,CUST0223,2025-02-01 12:48:02,SHIPPED,NORTH
ORD00799,CUST0410,2025-12-05 16:18:26,CANCELLED,EAST
ORD00800,CUST0177,2025-01-05 08:57:33,RETURNED,SOUTH
ORD00801,CUST0106,2026-03-31 17:39:50,RETURNED,WEST
ORD00802,CUST0401,29-11-2025 12:49:12,DELIVERED,NORTH
ORD00803,CUST0372,2026-01-04 23:56:08,RETURNED,EAST
ORD00804,CUST0160,24-09-2025 10:48:40,SHIPPED,NORTH
ORD00805,CUST0304,2025-05-13 07:53:49,DELIVERED,WEST
ORD00806,CUST0031,2026-03-07 11:16:40,RETURNED,EAST
ORD00807,CUST0482,2025-03-05 14:19:36,PLACED,WEST
ORD00808,CUST0382,2025-10-25 18:45:57,RETURNED,SOUTH
ORD00809,CUST0402,2026-02-22 22:36:43,SHIPPED,WEST
ORD00810,CUST0168,2025-09-22 18:12:52,DELIVERED,WEST
ORD00811,CUST0425,2025-07-30 02:05:03,CANCELLED,SOUTH
ORD00812,CUST0190,2025-12-13 16:25:37,RETURNED,WEST
ORD00813,CUST0326,2025-08-05 14:44:59,CANCELLED,WEST
ORD00814,CUST0066,2025-09-06 22:29:08,RETURNED,NORTH
ORD00815,CUST0017,2026-01-18 05:35:23,PLACED,WEST
ORD00816,CUST0149,2025-01-21 16:09:07,DELIVERED,EAST
ORD00817,CUST0249,15-01-2025 04:09:50,RETURNED,WEST
ORD00818,CUST0456,2025-05-26 06:11:52,CANCELLED,NORTH
ORD00819,CUST0446,2025-01-23 13:30:36,DELIVERED,WEST
ORD00820,CUST0244,2026-03-04 23:53:38,SHIPPED,SOUTH
ORD00821,CUST0231,2025-12-08 14:09:55,DELIVERED,NORTH
ORD00822,CUST0210,2025-07-18 07:57:25,DELIVERED,NORTH
ORD00823,CUST0377,2025-05-23 20:05:55,SHIPPED,NORTH
ORD00824,CUST0363,2025-06-08 17:41:07,RETURNED,NORTH
ORD00825,CUST0296,2026-01-23 01:36:33,SHIPPED,WEST
ORD00826,,2025-12-04 17:11:01,DELIVERED,SOUTH
ORD00827,CUST0455,2025-10-24 14:05:51,RETURNED,EAST
ORD00828,,18-03-2026 00:21:27,SHIPPED,WEST
ORD00829,CUST0196,2025-05-12 02:07:06,RETURNED,SOUTH
ORD00830,CUST0394,2025-02-15 04:19:26,SHIPPED,NORTH
ORD00831,CUST0014,2026-01-01 01:19:24,PLACED,EAST
ORD00832,CUST0133,2025-07-12 03:03:12,SHIPPED,SOUTH
ORD00833,CUST0198,2026-05-02 03:17:03,DELIVERED,WEST
ORD00834,CUST0015,2025-07-28 20:14:58,PLACED,EAST
ORD00835,CUST0052,2025-05-07 17:41:50,SHIPPED,EAST
ORD00836,CUST0434,2025-11-22 16:13:50,SHIPPED,EAST
ORD00837,CUST0126,03-10-2025 13:58:35,CANCELLED,NORTH
ORD00838,CUST0425,2025-11-14 09:41:10,PLACED,NORTH
ORD00839,CUST0307,09-05-2025 21:24:22,SHIPPED,EAST
ORD00840,CUST0289,2025-02-05 09:05:25,PLACED,SOUTH
ORD00841,CUST0450,2025-08-10 06:39:32,DELIVERED,EAST
ORD00842,CUST0363,2025-08-20 08:15:42,DELIVERED,EAST
ORD00843,CUST0169,09-01-2025 22:08:41,PLACED,WEST
ORD00844,,2025-03-30 13:35:57,CANCELLED,WEST
ORD00845,CUST0333,2025-11-30 02:34:01,CANCELLED,NORTH
ORD00846,CUST0424,2025-11-04 11:24:11,PLACED,NORTH
ORD00847,CUST0228,2025-01-05 07:47:01,DELIVERED,EAST
ORD00848,CUST0321,05-06-2025 22:14:14,CANCELLED,EAST
ORD00849,CUST0361,2025-12-28 19:13:00,SHIPPED,WEST
ORD00850,CUST0257,2025-09-10 05:35:12,RETURNED,SOUTH
ORD00851,CUST0034,2025-03-07 08:59:36,SHIPPED,EAST
ORD00852,CUST0497,21-12-2025 21:34:39,DELIVERED,WEST
ORD00853,CUST0345,2026-04-28 20:03:54,DELIVERED,WEST
ORD00854,CUST0063,2025-12-15 16:29:31,DELIVERED,NORTH
ORD00855,CUST0143,2026-04-16 13:34:28,DELIVERED,NORTH
ORD00856,CUST0451,2025-10-20 00:47:14,CANCELLED,NORTH
ORD00857,CUST0169,2025-06-09 02:40:40,PLACED,NORTH
ORD00858,CUST0304,2026-02-13 20:59:21,DELIVERED,SOUTH
ORD00859,CUST0175,2026-03-03 01:52:21,RETURNED,SOUTH
ORD00860,CUST0318,2025-08-13 03:40:28,RETURNED,NORTH
ORD00861,CUST0018,2025-07-13 10:56:54,PLACED,SOUTH
ORD00862,CUST0029,2025-06-04 19:40:27,PLACED,NORTH
ORD00863,CUST0151,2026-03-12 12:25:06,RETURNED,WEST
ORD00864,CUST0338,2025-11-16 00:29:24,CANCELLED,WEST
ORD00865,CUST0174,2025-11-30 21:50:01,CANCELLED,EAST
ORD00866,CUST0007,2025-11-01 22:04:37,SHIPPED,SOUTH
ORD00867,CUST0216,2025-09-04 23:39:28,SHIPPED,SOUTH
ORD00868,,2025-03-07 09:37:27,RETURNED,EAST
ORD00869,CUST0398,2025-03-16 04:30:19,RETURNED,EAST
ORD00870,CUST0266,2025-10-28 21:43:09,PLACED,SOUTH
ORD00871,CUST0440,2025-01-28 13:22:12,SHIPPED,SOUTH
ORD00872,CUST0342,2025-09-01 22:44:29,RETURNED,EAST
ORD00873,CUST0172,2025-11-12 09:26:21,SHIPPED,NORTH
ORD00874,CUST0022,2025-09-11 07:58:00,SHIPPED,SOUTH
ORD00875,CUST0247,2026-01-12 10:51:47,CANCELLED,SOUTH
ORD00876,CUST0004,2025-07-05 00:04:22,PLACED,NORTH
ORD00877,CUST0324,2025-10-27 11:02:01,SHIPPED,SOUTH
ORD00878,CUST0135,2026-01-04 05:21:54,RETURNED,SOUTH
ORD00879,,2026-03-08 08:58:06,PLACED,SOUTH
ORD00880,CUST0057,2025-06-23 06:19:29,SHIPPED,EAST
ORD00881,CUST0482,2025-09-27 19:56:27,PLACED,NORTH
ORD00882,CUST0407,2025-04-08 06:34:24,DELIVERED,EAST
ORD00883,CUST0126,2026-04-17 01:48:39,RETURNED,SOUTH
ORD00884,CUST0077,2025-06-17 07:03:40,DELIVERED,SOUTH
ORD00885,CUST0454,2025-09-08 06:46:05,CANCELLED,NORTH
ORD00886,CUST0452,2025-11-27 16:23:31,RETURNED,WEST
ORD00887,CUST0270,2025-12-22 15:45:31,CANCELLED,EAST
ORD00888,CUST0405,2025-10-26 20:02:13,SHIPPED,SOUTH
ORD00889,CUST0112,2025-06-06 13:56:24,RETURNED,SOUTH
ORD00890,CUST0282,2025-02-13 04:48:05,DELIVERED,WEST
ORD00891,CUST0022,2025-08-27 16:39:21,CANCELLED,WEST
ORD00892,CUST0412,2025-09-12 10:17:24,PLACED,SOUTH
ORD00893,CUST0039,2025-07-03 02:18:53,RETURNED,NORTH
ORD00894,CUST0051,2025-03-02 02:23:02,RETURNED,SOUTH
ORD00895,CUST0129,2025-06-04 23:52:49,DELIVERED,SOUTH
ORD00896,CUST0438,2026-01-21 22:47:34,DELIVERED,NORTH
ORD00897,CUST0178,2026-02-05 12:25:52,RETURNED,NORTH
ORD00898,CUST0390,2026-05-03 04:55:25,SHIPPED,SOUTH
ORD00899,CUST0120,2025-09-22 18:50:35,CANCELLED,WEST
ORD00900,CUST0434,2025-04-07 13:49:44,CANCELLED,SOUTH
ORD00901,CUST0016,2025-07-11 04:36:55,SHIPPED,EAST
ORD00902,,2026-02-19 21:53:22,DELIVERED,SOUTH
ORD00903,CUST0207,2026-01-26 22:34:19,DELIVERED,NORTH
ORD00904,,2025-03-13 04:21:36,RETURNED,WEST
ORD00905,CUST0201,2025-02-02 17:24:12,CANCELLED,NORTH
ORD00906,CUST0328,04-04-2026 09:05:10,PLACED,SOUTH
ORD00907,CUST0251,2025-01-14 05:12:04,CANCELLED,EAST
ORD00908,CUST0269,2025-02-05 14:03:23,RETURNED,NORTH
ORD00909,CUST0211,2025-07-20 05:07:08,RETURNED,WEST
ORD00910,CUST0490,2026-04-08 06:08:55,SHIPPED,EAST
ORD00911,CUST0244,2025-03-23 19:36:19,RETURNED,SOUTH
ORD00912,CUST0142,2025-04-14 00:09:28,PLACED,WEST
ORD00913,CUST0169,2026-04-12 18:56:31,CANCELLED,WEST
ORD00914,CUST0148,2025-11-27 14:22:44,DELIVERED,WEST
ORD00915,CUST0090,2025-08-01 07:11:57,RETURNED,WEST
ORD00916,CUST0094,2025-12-24 18:06:25,PLACED,SOUTH
ORD00917,CUST0452,2025-11-18 17:18:42,PLACED,SOUTH
ORD00918,CUST0391,2025-10-11 03:23:04,PLACED,EAST
ORD00919,CUST0107,2025-09-17 01:29:01,PLACED,WEST
ORD00920,CUST0439,2025-04-10 12:02:00,DELIVERED,NORTH
ORD00921,CUST0344,2026-01-19 14:31:29,PLACED,NORTH
ORD00922,CUST0487,2025-08-13 04:30:52,DELIVERED,SOUTH
ORD00923,,2025-02-21 05:18:07,RETURNED,WEST
ORD00924,CUST0006,2025-12-13 08:09:28,DELIVERED,SOUTH
ORD00925,,2025-12-12 17:13:28,PLACED,NORTH
ORD00926,CUST0027,2025-11-03 00:03:49,CANCELLED,SOUTH
ORD00927,CUST0123,2025-04-13 02:01:26,PLACED,NORTH
ORD00928,CUST0343,02-02-2025 07:56:06,SHIPPED,SOUTH
ORD00929,CUST0418,2025-06-17 10:35:40,SHIPPED,SOUTH
ORD00930,CUST0220,2025-03-03 07:13:06,DELIVERED,EAST
ORD00931,CUST0162,2025-01-07 12:13:29,SHIPPED,NORTH
ORD00932,CUST0320,2025-07-08 01:04:56,SHIPPED,WEST
ORD00933,CUST0053,2025-12-31 17:50:59,RETURNED,SOUTH
ORD00934,CUST0167,2025-11-20 22:24:43,SHIPPED,EAST
ORD00935,CUST0353,2025-06-12 21:30:04,DELIVERED,NORTH
ORD00936,CUST0196,2025-09-19 20:47:14,RETURNED,NORTH
ORD00937,CUST0460,2025-03-05 09:15:47,CANCELLED,SOUTH
ORD00938,CUST0192,2025-09-13 09:12:09,CANCELLED,SOUTH
ORD00939,CUST0372,2025-11-03 14:47:56,DELIVERED,SOUTH
ORD00940,CUST0390,2025-01-21 16:50:26,DELIVERED,NORTH
ORD00941,CUST0176,2025-05-05 06:34:03,SHIPPED,SOUTH
ORD00942,CUST0165,2025-04-04 14:40:00,PLACED,WEST
ORD00943,CUST0325,2025-03-14 06:08:05,SHIPPED,SOUTH
ORD00944,CUST0372,2025-08-28 09:10:46,SHIPPED,SOUTH
ORD00945,CUST0156,2025-05-27 18:28:40,SHIPPED,EAST
ORD00946,CUST0487,2026-05-13 11:25:24,SHIPPED,WEST
ORD00947,CUST0377,2025-08-10 04:52:50,CANCELLED,NORTH
ORD00948,CUST0043,2026-01-24 09:38:34,SHIPPED,SOUTH
ORD00949,CUST0233,2025-05-26 12:35:38,CANCELLED,NORTH
ORD00950,CUST0101,2025-03-21 06:00:00,RETURNED,EAST
ORD00951,CUST0482,2025-07-22 23:23:24,CANCELLED,EAST
ORD00952,CUST0210,2026-03-30 01:58:07,CANCELLED,SOUTH
ORD00953,CUST0131,2026-01-30 23:22:32,CANCELLED,EAST
ORD00954,CUST0475,2025-08-06 23:15:15,CANCELLED,NORTH
ORD00955,CUST0362,2025-12-13 00:44:42,SHIPPED,EAST
ORD00956,CUST0076,2025-05-11 07:38:37,SHIPPED,NORTH
ORD00957,CUST0365,2026-04-15 12:25:45,RETURNED,NORTH
ORD00958,CUST0217,2025-03-26 13:16:44,DELIVERED,WEST
ORD00959,CUST0386,2026-03-25 23:55:05,PLACED,EAST
ORD00960,CUST0108,2026-04-22 23:25:44,DELIVERED,NORTH
ORD00961,CUST0001,2025-02-19 02:49:44,CANCELLED,WEST
ORD00962,CUST0088,2025-04-01 11:11:45,SHIPPED,SOUTH
ORD00963,CUST0057,2025-08-19 18:52:13,SHIPPED,SOUTH
ORD00964,CUST0389,2025-04-09 08:57:55,CANCELLED,WEST
ORD00965,CUST0445,2025-11-22 05:05:18,PLACED,WEST
ORD00966,CUST0016,2025-10-27 07:30:31,PLACED,NORTH
ORD00967,CUST0004,2025-12-07 18:50:02,PLACED,SOUTH
ORD00968,,2025-11-05 16:48:17,CANCELLED,WEST
ORD00969,CUST0173,2025-07-09 21:56:21,DELIVERED,SOUTH
ORD00970,CUST0194,09-11-2025 01:22:55,DELIVERED,NORTH
ORD00971,CUST0206,2026-01-07 04:01:38,PLACED,EAST
ORD00972,CUST0128,2025-07-08 14:39:43,CANCELLED,WEST
ORD00973,,2025-11-23 10:01:40,DELIVERED,NORTH
ORD00974,CUST0348,2025-08-16 07:38:31,CANCELLED,NORTH
ORD00975,CUST0483,2026-04-22 15:42:54,PLACED,WEST
ORD00976,CUST0074,2026-03-22 16:56:36,RETURNED,NORTH
ORD00977,CUST0155,2026-03-03 21:35:55,CANCELLED,SOUTH
ORD00978,CUST0247,2025-12-06 17:15:15,SHIPPED,SOUTH
ORD00979,CUST0046,2025-02-24 13:45:01,SHIPPED,EAST
ORD00980,CUST0113,2026-01-04 08:42:30,PLACED,SOUTH
ORD00981,CUST0252,2025-02-16 22:21:55,SHIPPED,NORTH
ORD00982,CUST0368,2026-01-16 23:46:24,RETURNED,WEST
ORD00983,CUST0060,2025-05-29 02:07:05,DELIVERED,SOUTH
ORD00984,CUST0189,2025-03-07 10:24:36,PLACED,EAST
ORD00985,CUST0434,2025-07-18 13:20:49,DELIVERED,SOUTH
ORD00986,CUST0114,2025-02-24 12:00:34,CANCELLED,EAST
ORD00987,CUST0429,2025-04-23 15:43:29,SHIPPED,EAST
ORD00988,CUST0411,2026-02-28 22:02:38,DELIVERED,EAST
ORD00989,CUST0141,2026-03-11 22:36:30,SHIPPED,WEST
ORD00990,CUST0031,2026-02-19 10:09:52,SHIPPED,SOUTH
ORD00991,CUST0444,2026-02-02 05:54:31,CANCELLED,EAST
ORD00992,CUST0435,2025-03-23 00:35:25,DELIVERED,WEST
ORD00993,CUST0388,2025-07-20 12:04:33,DELIVERED,EAST
ORD00994,CUST0439,2025-10-08 12:06:08,DELIVERED,NORTH
ORD00995,CUST0235,2025-12-02 05:36:08,CANCELLED,WEST
ORD00996,CUST0112,2026-02-16 23:12:47,PLACED,EAST
ORD00997,CUST0348,2026-02-07 04:24:27,SHIPPED,NORTH
ORD00998,CUST0092,2026-04-29 01:07:32,DELIVERED,WEST
ORD00999,CUST0207,2025-05-06 01:07:15,CANCELLED,WEST
ORD01000,CUST0089,2025-12-01 23:24:49,PLACED,WEST
